component_id,node_count,user_count,merchant_count,edge_count,density
4675,2,1,1,1,1.0
4676,2,1,1,1,1.0
4677,3,2,1,2,1.0
4678,3,2,1,2,1.0
4679,2,1,1,1,1.0
4680,3,2,1,2,1.0
4681,2,1,1,1,1.0
4682,2,1,1,1,1.0
4683,2,1,1,1,1.0
4684,3,2,1,2,1.0
4685,2,1,1,1,1.0
4686,2,1,1,1,1.0
4687,3,2,1,2,1.0
4688,3,2,1,2,1.0
4689,2,1,1,1,1.0
4690,2,1,1,1,1.0
4691,2,1,1,1,1.0
4692,5,4,1,4,1.0
4693,3,2,1,2,1.0
4694,4,3,1,3,1.0
4695,3,2,1,2,1.0
4696,5,4,1,4,1.0
4697,2,1,1,1,1.0
4698,3,2,1,2,1.0
4699,4,2,2,3,0.75
4700,2,1,1,1,1.0
4701,3,2,1,2,1.0
4702,2,1,1,1,1.0
4703,3,2,1,2,1.0
4704,3,2,1,2,1.0
4705,3,2,1,2,1.0
4706,2,1,1,1,1.0
4707,6,5,1,5,1.0
4708,4,3,1,3,1.0
4709,3,2,1,2,1.0
4710,2,1,1,1,1.0
4711,3,1,2,2,1.0
4712,2,1,1,1,1.0
4713,2,1,1,1,1.0
4714,2,1,1,1,1.0
4715,3,2,1,2,1.0
4716,2,1,1,1,1.0
4717,2,1,1,1,1.0
4718,3,2,1,2,1.0
4719,2,1,1,1,1.0
4720,2,1,1,1,1.0
4721,2,1,1,1,1.0
4722,4,3,1,3,1.0
4723,4,3,1,3,1.0
4724,3,2,1,2,1.0
4725,4,3,1,3,1.0
4726,2,1,1,1,1.0
4727,3,2,1,2,1.0
4728,5,3,2,4,0.666667
4729,3,2,1,2,1.0
4730,2,1,1,1,1.0
4731,4,3,1,3,1.0
4732,4,3,1,3,1.0
4733,3,2,1,2,1.0
4734,6,4,2,5,0.625
4735,3,2,1,2,1.0
4736,2,1,1,1,1.0
4737,2,1,1,1,1.0
4738,4,3,1,3,1.0
4739,3,2,1,2,1.0
4740,4,3,1,3,1.0
4741,3,2,1,2,1.0
4742,2,1,1,1,1.0
4743,2,1,1,1,1.0
4744,2,1,1,1,1.0
4745,4,3,1,3,1.0
4746,3,2,1,2,1.0
4747,3,2,1,2,1.0
4748,3,2,1,2,1.0
4749,2,1,1,1,1.0
4750,2,1,1,1,1.0
4751,2,1,1,1,1.0
4752,2,1,1,1,1.0
4753,5,4,1,4,1.0
4754,7,6,1,6,1.0
4755,2,1,1,1,1.0
4756,2,1,1,1,1.0
4757,2,1,1,1,1.0
4758,4,3,1,3,1.0
4759,3,2,1,2,1.0
4760,3,2,1,2,1.0
4761,4,3,1,3,1.0
4762,2,1,1,1,1.0
4763,2,1,1,1,1.0
4764,3,2,1,2,1.0
4765,3,2,1,2,1.0
4766,2,1,1,1,1.0
4767,2,1,1,1,1.0
4768,3,2,1,2,1.0
4769,3,2,1,2,1.0
4770,3,2,1,2,1.0
4771,4,2,2,3,0.75
4772,5,3,2,4,0.666667
4773,2,1,1,1,1.0
4774,2,1,1,1,1.0
4775,2,1,1,1,1.0
4776,2,1,1,1,1.0
4777,3,2,1,2,1.0
4778,2,1,1,1,1.0
4779,4,3,1,3,1.0
4780,2,1,1,1,1.0
4781,2,1,1,1,1.0
4782,2,1,1,1,1.0
4783,2,1,1,1,1.0
4784,3,2,1,2,1.0
4785,2,1,1,1,1.0
4786,3,2,1,2,1.0
4787,2,1,1,1,1.0
4788,2,1,1,1,1.0
4789,3,2,1,2,1.0
4790,2,1,1,1,1.0
4791,4,3,1,3,1.0
4792,3,2,1,2,1.0
4793,3,2,1,2,1.0
4794,3,2,1,2,1.0
4795,3,2,1,2,1.0
4796,3,2,1,2,1.0
4797,3,2,1,2,1.0
4798,3,2,1,2,1.0
4799,2,1,1,1,1.0
4800,2,1,1,1,1.0
4801,2,1,1,1,1.0
4802,3,2,1,2,1.0
4803,4,3,1,3,1.0
4804,3,2,1,2,1.0
4805,2,1,1,1,1.0
4806,2,1,1,1,1.0
4807,4,3,1,3,1.0
4808,2,1,1,1,1.0
4809,5,4,1,4,1.0
4810,2,1,1,1,1.0
4811,2,1,1,1,1.0
4812,4,3,1,3,1.0
4813,3,2,1,2,1.0
4814,4,3,1,3,1.0
4815,3,2,1,2,1.0
4816,3,2,1,2,1.0
4817,4,3,1,3,1.0
4818,2,1,1,1,1.0
4819,3,2,1,2,1.0
4820,3,2,1,2,1.0
4821,3,2,1,2,1.0
4822,3,2,1,2,1.0
4823,3,2,1,2,1.0
4824,4,3,1,3,1.0
4825,2,1,1,1,1.0
4826,2,1,1,1,1.0
4827,2,1,1,1,1.0
4828,2,1,1,1,1.0
4829,3,2,1,2,1.0
4830,3,2,1,2,1.0
4831,5,4,1,4,1.0
4832,6,5,1,5,1.0
4833,6,4,2,5,0.625
4834,4,3,1,3,1.0
4835,4,3,1,3,1.0
4836,2,1,1,1,1.0
4837,5,3,2,4,0.666667
4838,3,2,1,2,1.0
4839,3,2,1,2,1.0
4840,2,1,1,1,1.0
4841,2,1,1,1,1.0
4842,3,2,1,2,1.0
4843,2,1,1,1,1.0
4844,3,2,1,2,1.0
4845,2,1,1,1,1.0
4846,2,1,1,1,1.0
4847,2,1,1,1,1.0
4848,4,3,1,3,1.0
4849,3,2,1,2,1.0
4850,2,1,1,1,1.0
4851,3,2,1,2,1.0
4852,3,2,1,2,1.0
4853,4,3,1,3,1.0
4854,2,1,1,1,1.0
4855,4,3,1,3,1.0
4856,4,3,1,3,1.0
4857,2,1,1,1,1.0
4858,4,3,1,3,1.0
4859,3,2,1,2,1.0
4860,3,2,1,2,1.0
4861,3,2,1,2,1.0
4862,2,1,1,1,1.0
4863,3,2,1,2,1.0
4864,3,2,1,2,1.0
4865,3,2,1,2,1.0
4866,2,1,1,1,1.0
4867,4,3,1,3,1.0
4868,3,2,1,2,1.0
4869,3,2,1,2,1.0
4870,3,2,1,2,1.0
4871,2,1,1,1,1.0
4872,3,2,1,2,1.0
4873,3,2,1,2,1.0
4874,2,1,1,1,1.0
4875,2,1,1,1,1.0
4876,2,1,1,1,1.0
4877,2,1,1,1,1.0
4878,3,2,1,2,1.0
4879,2,1,1,1,1.0
4880,2,1,1,1,1.0
4881,2,1,1,1,1.0
4882,2,1,1,1,1.0
4883,9,6,3,8,0.444444
4884,7,5,2,6,0.6
4885,2,1,1,1,1.0
4886,2,1,1,1,1.0
4887,2,1,1,1,1.0
4888,4,3,1,3,1.0
4889,2,1,1,1,1.0
4890,2,1,1,1,1.0
4891,4,3,1,3,1.0
4892,3,2,1,2,1.0
4893,2,1,1,1,1.0
4894,3,2,1,2,1.0
4895,2,1,1,1,1.0
4896,3,2,1,2,1.0
4897,2,1,1,1,1.0
4898,4,3,1,3,1.0
4899,2,1,1,1,1.0
4900,2,1,1,1,1.0
4901,2,1,1,1,1.0
4902,3,2,1,2,1.0
4903,3,2,1,2,1.0
4904,2,1,1,1,1.0
4905,2,1,1,1,1.0
4906,2,1,1,1,1.0
4907,2,1,1,1,1.0
4908,9,6,3,8,0.444444
4909,3,2,1,2,1.0
4910,3,2,1,2,1.0
4911,3,2,1,2,1.0
4912,2,1,1,1,1.0
4913,2,1,1,1,1.0
4914,4,2,2,3,0.75
4915,3,2,1,2,1.0
4916,3,2,1,2,1.0
4917,5,3,2,4,0.666667
4918,3,2,1,2,1.0
4919,3,2,1,2,1.0
4920,2,1,1,1,1.0
4921,4,3,1,3,1.0
4922,3,2,1,2,1.0
4923,4,3,1,3,1.0
4924,2,1,1,1,1.0
4925,2,1,1,1,1.0
4926,2,1,1,1,1.0
4927,3,2,1,2,1.0
4928,2,1,1,1,1.0
4929,2,1,1,1,1.0
4930,3,2,1,2,1.0
4931,2,1,1,1,1.0
4932,2,1,1,1,1.0
4933,2,1,1,1,1.0
4934,3,2,1,2,1.0
4935,3,2,1,2,1.0
4936,3,2,1,2,1.0
4937,2,1,1,1,1.0
4938,5,3,2,4,0.666667
4939,2,1,1,1,1.0
4940,3,2,1,2,1.0
4941,2,1,1,1,1.0
4942,5,4,1,4,1.0
4943,2,1,1,1,1.0
4944,2,1,1,1,1.0
4945,3,2,1,2,1.0
4946,2,1,1,1,1.0
4947,2,1,1,1,1.0
4948,3,2,1,2,1.0
4949,3,2,1,2,1.0
4950,2,1,1,1,1.0
4951,2,1,1,1,1.0
4952,2,1,1,1,1.0
4953,3,1,2,2,1.0
4954,2,1,1,1,1.0
4955,2,1,1,1,1.0
4956,2,1,1,1,1.0
4957,3,2,1,2,1.0
4958,2,1,1,1,1.0
4959,2,1,1,1,1.0
4960,2,1,1,1,1.0
4961,3,2,1,2,1.0
4962,3,2,1,2,1.0
4963,3,2,1,2,1.0
4964,3,2,1,2,1.0
4965,2,1,1,1,1.0
4966,4,2,2,3,0.75
4967,3,2,1,2,1.0
4968,5,4,1,4,1.0
4969,2,1,1,1,1.0
4970,2,1,1,1,1.0
4971,3,2,1,2,1.0
4972,2,1,1,1,1.0
4973,3,2,1,2,1.0
4974,4,3,1,3,1.0
4975,3,2,1,2,1.0
4976,2,1,1,1,1.0
4977,4,3,1,3,1.0
4978,2,1,1,1,1.0
4979,3,2,1,2,1.0
4980,5,4,1,4,1.0
4981,3,2,1,2,1.0
4982,2,1,1,1,1.0
4983,7,5,2,6,0.6
4984,6,5,1,5,1.0
4985,3,2,1,2,1.0
4986,4,3,1,3,1.0
4987,2,1,1,1,1.0
4988,2,1,1,1,1.0
4989,5,3,2,4,0.666667
4990,3,2,1,2,1.0
4991,2,1,1,1,1.0
4992,4,3,1,3,1.0
4993,2,1,1,1,1.0
4994,2,1,1,1,1.0
4995,2,1,1,1,1.0
4996,2,1,1,1,1.0
4997,2,1,1,1,1.0
4998,2,1,1,1,1.0
4999,3,2,1,2,1.0
5000,2,1,1,1,1.0
5001,3,2,1,2,1.0
5002,2,1,1,1,1.0
5003,2,1,1,1,1.0
5004,2,1,1,1,1.0
5005,3,2,1,2,1.0
5006,2,1,1,1,1.0
5007,2,1,1,1,1.0
5008,2,1,1,1,1.0
5009,2,1,1,1,1.0
5010,3,2,1,2,1.0
5011,4,3,1,3,1.0
5012,4,3,1,3,1.0
5013,3,2,1,2,1.0
5014,2,1,1,1,1.0
5015,3,2,1,2,1.0
5016,2,1,1,1,1.0
5017,2,1,1,1,1.0
5018,2,1,1,1,1.0
5019,3,2,1,2,1.0
5020,2,1,1,1,1.0
5021,2,1,1,1,1.0
5022,2,1,1,1,1.0
5023,4,3,1,3,1.0
5024,3,2,1,2,1.0
5025,2,1,1,1,1.0
5026,5,3,2,4,0.666667
5027,3,2,1,2,1.0
5028,3,2,1,2,1.0
5029,3,2,1,2,1.0
5030,3,2,1,2,1.0
5031,3,2,1,2,1.0
5032,2,1,1,1,1.0
5033,3,2,1,2,1.0
5034,3,2,1,2,1.0
5035,2,1,1,1,1.0
5036,2,1,1,1,1.0
5037,2,1,1,1,1.0
5038,2,1,1,1,1.0
5039,4,3,1,3,1.0
5040,2,1,1,1,1.0
5041,2,1,1,1,1.0
5042,3,2,1,2,1.0
5043,2,1,1,1,1.0
5044,3,2,1,2,1.0
5045,3,2,1,2,1.0
5046,2,1,1,1,1.0
5047,3,2,1,2,1.0
5048,3,2,1,2,1.0
5049,2,1,1,1,1.0
5050,3,2,1,2,1.0
5051,2,1,1,1,1.0
5052,3,2,1,2,1.0
5053,2,1,1,1,1.0
5054,3,2,1,2,1.0
5055,2,1,1,1,1.0
5056,3,2,1,2,1.0
5057,2,1,1,1,1.0
5058,2,1,1,1,1.0
5059,6,3,3,5,0.555556
5060,2,1,1,1,1.0
5061,3,2,1,2,1.0
5062,4,3,1,3,1.0
5063,2,1,1,1,1.0
5064,3,2,1,2,1.0
5065,3,2,1,2,1.0
5066,4,3,1,3,1.0
5067,3,2,1,2,1.0
5068,3,2,1,2,1.0
5069,4,3,1,3,1.0
5070,3,2,1,2,1.0
5071,3,2,1,2,1.0
5072,2,1,1,1,1.0
5073,2,1,1,1,1.0
5074,4,3,1,3,1.0
5075,3,2,1,2,1.0
5076,2,1,1,1,1.0
5077,2,1,1,1,1.0
5078,3,2,1,2,1.0
5079,3,2,1,2,1.0
5080,3,2,1,2,1.0
5081,2,1,1,1,1.0
5082,3,2,1,2,1.0
5083,3,2,1,2,1.0
5084,3,2,1,2,1.0
5085,2,1,1,1,1.0
5086,2,1,1,1,1.0
5087,4,3,1,3,1.0
5088,2,1,1,1,1.0
5089,3,2,1,2,1.0
5090,3,2,1,2,1.0
5091,2,1,1,1,1.0
5092,3,2,1,2,1.0
5093,2,1,1,1,1.0
5094,2,1,1,1,1.0
5095,3,2,1,2,1.0
5096,2,1,1,1,1.0
5097,2,1,1,1,1.0
5098,2,1,1,1,1.0
5099,3,2,1,2,1.0
5100,2,1,1,1,1.0
5101,3,2,1,2,1.0
5102,2,1,1,1,1.0
5103,2,1,1,1,1.0
5104,3,2,1,2,1.0
5105,2,1,1,1,1.0
5106,2,1,1,1,1.0
5107,2,1,1,1,1.0
5108,2,1,1,1,1.0
5109,2,1,1,1,1.0
5110,3,2,1,2,1.0
5111,2,1,1,1,1.0
5112,3,2,1,2,1.0
5113,3,2,1,2,1.0
5114,2,1,1,1,1.0
5115,3,2,1,2,1.0
5116,3,2,1,2,1.0
5117,3,2,1,2,1.0
5118,2,1,1,1,1.0
5119,2,1,1,1,1.0
5120,2,1,1,1,1.0
5121,5,4,1,4,1.0
5122,3,2,1,2,1.0
5123,2,1,1,1,1.0
5124,5,4,1,4,1.0
5125,3,2,1,2,1.0
5126,2,1,1,1,1.0
5127,4,3,1,3,1.0
5128,3,2,1,2,1.0
5129,2,1,1,1,1.0
5130,3,2,1,2,1.0
5131,2,1,1,1,1.0
5132,2,1,1,1,1.0
5133,3,2,1,2,1.0
5134,2,1,1,1,1.0
5135,2,1,1,1,1.0
5136,2,1,1,1,1.0
5137,3,2,1,2,1.0
5138,2,1,1,1,1.0
5139,3,2,1,2,1.0
5140,5,4,1,4,1.0
5141,3,2,1,2,1.0
5142,2,1,1,1,1.0
5143,3,2,1,2,1.0
5144,4,3,1,3,1.0
5145,2,1,1,1,1.0
5146,3,2,1,2,1.0
5147,4,3,1,3,1.0
5148,2,1,1,1,1.0
5149,3,2,1,2,1.0
5150,2,1,1,1,1.0
5151,3,2,1,2,1.0
5152,2,1,1,1,1.0
5153,2,1,1,1,1.0
5154,3,2,1,2,1.0
5155,2,1,1,1,1.0
5156,4,2,2,3,0.75
5157,3,2,1,2,1.0
5158,3,2,1,2,1.0
5159,3,2,1,2,1.0
5160,2,1,1,1,1.0
5161,2,1,1,1,1.0
5162,2,1,1,1,1.0
5163,2,1,1,1,1.0
5164,2,1,1,1,1.0
5165,2,1,1,1,1.0
5166,3,2,1,2,1.0
5167,3,2,1,2,1.0
5168,3,2,1,2,1.0
5169,2,1,1,1,1.0
5170,3,2,1,2,1.0
5171,2,1,1,1,1.0
5172,2,1,1,1,1.0
5173,2,1,1,1,1.0
5174,3,2,1,2,1.0
5175,2,1,1,1,1.0
5176,4,3,1,3,1.0
5177,2,1,1,1,1.0
5178,2,1,1,1,1.0
5179,3,2,1,2,1.0
5180,2,1,1,1,1.0
5181,2,1,1,1,1.0
5182,2,1,1,1,1.0
5183,3,2,1,2,1.0
5184,3,2,1,2,1.0
5185,2,1,1,1,1.0
5186,2,1,1,1,1.0
5187,2,1,1,1,1.0
5188,2,1,1,1,1.0
5189,2,1,1,1,1.0
5190,3,2,1,2,1.0
5191,4,3,1,3,1.0
5192,3,2,1,2,1.0
5193,4,3,1,3,1.0
5194,3,1,2,2,1.0
5195,2,1,1,1,1.0
5196,2,1,1,1,1.0
5197,2,1,1,1,1.0
5198,3,2,1,2,1.0
5199,2,1,1,1,1.0
5200,3,2,1,2,1.0
5201,2,1,1,1,1.0
5202,4,3,1,3,1.0
5203,3,2,1,2,1.0
5204,2,1,1,1,1.0
5205,3,2,1,2,1.0
5206,2,1,1,1,1.0
5207,2,1,1,1,1.0
5208,2,1,1,1,1.0
5209,2,1,1,1,1.0
5210,3,2,1,2,1.0
5211,2,1,1,1,1.0
5212,2,1,1,1,1.0
5213,2,1,1,1,1.0
5214,2,1,1,1,1.0
5215,2,1,1,1,1.0
5216,3,2,1,2,1.0
5217,3,2,1,2,1.0
5218,2,1,1,1,1.0
5219,2,1,1,1,1.0
5220,2,1,1,1,1.0
5221,3,2,1,2,1.0
5222,2,1,1,1,1.0
5223,2,1,1,1,1.0
5224,2,1,1,1,1.0
5225,3,2,1,2,1.0
5226,3,2,1,2,1.0
5227,3,2,1,2,1.0
5228,2,1,1,1,1.0
5229,2,1,1,1,1.0
5230,2,1,1,1,1.0
5231,2,1,1,1,1.0
5232,2,1,1,1,1.0
5233,4,2,2,3,0.75
5234,3,2,1,2,1.0
5235,3,2,1,2,1.0
5236,2,1,1,1,1.0
5237,3,2,1,2,1.0
5238,2,1,1,1,1.0
5239,2,1,1,1,1.0
5240,4,2,2,3,0.75
5241,2,1,1,1,1.0
5242,2,1,1,1,1.0
5243,2,1,1,1,1.0
5244,3,2,1,2,1.0
5245,3,2,1,2,1.0
5246,2,1,1,1,1.0
5247,4,2,2,3,0.75
5248,3,2,1,2,1.0
5249,2,1,1,1,1.0
5250,2,1,1,1,1.0
5251,4,3,1,3,1.0
5252,2,1,1,1,1.0
5253,2,1,1,1,1.0
5254,4,3,1,3,1.0
5255,2,1,1,1,1.0
5256,2,1,1,1,1.0
5257,2,1,1,1,1.0
5258,2,1,1,1,1.0
5259,2,1,1,1,1.0
5260,4,3,1,3,1.0
5261,4,2,2,3,0.75
5262,3,2,1,2,1.0
5263,3,2,1,2,1.0
5264,5,4,1,4,1.0
5265,2,1,1,1,1.0
5266,2,1,1,1,1.0
5267,3,2,1,2,1.0
5268,3,2,1,2,1.0
5269,2,1,1,1,1.0
5270,2,1,1,1,1.0
5271,2,1,1,1,1.0
5272,2,1,1,1,1.0
5273,2,1,1,1,1.0
5274,2,1,1,1,1.0
5275,4,3,1,3,1.0
5276,2,1,1,1,1.0
5277,3,2,1,2,1.0
5278,2,1,1,1,1.0
5279,3,1,2,2,1.0
5280,2,1,1,1,1.0
5281,2,1,1,1,1.0
5282,3,2,1,2,1.0
5283,3,2,1,2,1.0
5284,2,1,1,1,1.0
5285,2,1,1,1,1.0
5286,4,3,1,3,1.0
5287,2,1,1,1,1.0
5288,2,1,1,1,1.0
5289,2,1,1,1,1.0
5290,2,1,1,1,1.0
5291,3,2,1,2,1.0
5292,3,2,1,2,1.0
5293,5,3,2,4,0.666667
5294,3,2,1,2,1.0
5295,2,1,1,1,1.0
5296,2,1,1,1,1.0
5297,4,3,1,3,1.0
5298,2,1,1,1,1.0
5299,8,5,3,7,0.466667
5300,2,1,1,1,1.0
5301,5,4,1,4,1.0
5302,3,2,1,2,1.0
5303,3,2,1,2,1.0
5304,2,1,1,1,1.0
5305,3,2,1,2,1.0
5306,3,2,1,2,1.0
5307,2,1,1,1,1.0
5308,2,1,1,1,1.0
5309,2,1,1,1,1.0
5310,2,1,1,1,1.0
5311,2,1,1,1,1.0
5312,3,2,1,2,1.0
5313,3,2,1,2,1.0
5314,2,1,1,1,1.0
5315,3,2,1,2,1.0
5316,3,2,1,2,1.0
5317,2,1,1,1,1.0
5318,6,4,2,5,0.625
5319,2,1,1,1,1.0
5320,3,2,1,2,1.0
5321,2,1,1,1,1.0
5322,2,1,1,1,1.0
5323,3,2,1,2,1.0
5324,3,2,1,2,1.0
5325,2,1,1,1,1.0
5326,5,4,1,4,1.0
5327,2,1,1,1,1.0
5328,2,1,1,1,1.0
5329,3,2,1,2,1.0
5330,4,3,1,3,1.0
5331,3,2,1,2,1.0
5332,2,1,1,1,1.0
5333,2,1,1,1,1.0
5334,2,1,1,1,1.0
5335,2,1,1,1,1.0
5336,2,1,1,1,1.0
5337,2,1,1,1,1.0
5338,2,1,1,1,1.0
5339,2,1,1,1,1.0
5340,2,1,1,1,1.0
5341,2,1,1,1,1.0
5342,3,2,1,2,1.0
5343,2,1,1,1,1.0
5344,2,1,1,1,1.0
5345,2,1,1,1,1.0
5346,2,1,1,1,1.0
5347,2,1,1,1,1.0
5348,2,1,1,1,1.0
5349,2,1,1,1,1.0
5350,2,1,1,1,1.0
5351,2,1,1,1,1.0
5352,2,1,1,1,1.0
5353,3,2,1,2,1.0
5354,3,2,1,2,1.0
5355,4,2,2,3,0.75
5356,3,2,1,2,1.0
5357,2,1,1,1,1.0
5358,2,1,1,1,1.0
5359,6,4,2,5,0.625
5360,3,2,1,2,1.0
5361,3,2,1,2,1.0
5362,4,3,1,3,1.0
5363,3,2,1,2,1.0
5364,2,1,1,1,1.0
5365,2,1,1,1,1.0
5366,2,1,1,1,1.0
5367,2,1,1,1,1.0
5368,2,1,1,1,1.0
5369,3,2,1,2,1.0
5370,5,3,2,4,0.666667
5371,3,2,1,2,1.0
5372,2,1,1,1,1.0
5373,2,1,1,1,1.0
5374,3,2,1,2,1.0
5375,3,2,1,2,1.0
5376,2,1,1,1,1.0
5377,2,1,1,1,1.0
5378,3,2,1,2,1.0
5379,2,1,1,1,1.0
5380,2,1,1,1,1.0
5381,2,1,1,1,1.0
5382,2,1,1,1,1.0
5383,2,1,1,1,1.0
5384,2,1,1,1,1.0
5385,3,2,1,2,1.0
5386,2,1,1,1,1.0
5387,2,1,1,1,1.0
5388,2,1,1,1,1.0
5389,2,1,1,1,1.0
5390,3,2,1,2,1.0
5391,3,2,1,2,1.0
5392,3,2,1,2,1.0
5393,2,1,1,1,1.0
5394,2,1,1,1,1.0
5395,2,1,1,1,1.0
5396,2,1,1,1,1.0
5397,2,1,1,1,1.0
5398,2,1,1,1,1.0
5399,5,3,2,4,0.666667
5400,3,2,1,2,1.0
5401,3,2,1,2,1.0
5402,2,1,1,1,1.0
5403,3,2,1,2,1.0
5404,2,1,1,1,1.0
5405,2,1,1,1,1.0
5406,2,1,1,1,1.0
5407,3,2,1,2,1.0
5408,2,1,1,1,1.0
5409,2,1,1,1,1.0
5410,2,1,1,1,1.0
5411,2,1,1,1,1.0
5412,3,2,1,2,1.0
5413,2,1,1,1,1.0
5414,2,1,1,1,1.0
5415,2,1,1,1,1.0
5416,2,1,1,1,1.0
5417,2,1,1,1,1.0
5418,2,1,1,1,1.0
5419,2,1,1,1,1.0
5420,2,1,1,1,1.0
5421,3,2,1,2,1.0
5422,2,1,1,1,1.0
5423,2,1,1,1,1.0
5424,2,1,1,1,1.0
5425,2,1,1,1,1.0
5426,2,1,1,1,1.0
5427,2,1,1,1,1.0
5428,3,1,2,2,1.0
5429,3,2,1,2,1.0
5430,3,2,1,2,1.0
5431,2,1,1,1,1.0
5432,2,1,1,1,1.0
5433,2,1,1,1,1.0
5434,3,2,1,2,1.0
5435,2,1,1,1,1.0
5436,2,1,1,1,1.0
5437,4,3,1,3,1.0
5438,2,1,1,1,1.0
5439,2,1,1,1,1.0
5440,2,1,1,1,1.0
5441,2,1,1,1,1.0
5442,3,2,1,2,1.0
5443,2,1,1,1,1.0
5444,3,2,1,2,1.0
5445,3,2,1,2,1.0
5446,2,1,1,1,1.0
5447,2,1,1,1,1.0
5448,3,2,1,2,1.0
5449,4,3,1,3,1.0
5450,2,1,1,1,1.0
5451,2,1,1,1,1.0
5452,2,1,1,1,1.0
5453,2,1,1,1,1.0
5454,2,1,1,1,1.0
5455,2,1,1,1,1.0
5456,2,1,1,1,1.0
5457,2,1,1,1,1.0
5458,4,3,1,3,1.0
5459,3,2,1,2,1.0
5460,2,1,1,1,1.0
5461,2,1,1,1,1.0
5462,2,1,1,1,1.0
5463,2,1,1,1,1.0
5464,2,1,1,1,1.0
5465,2,1,1,1,1.0
5466,2,1,1,1,1.0
5467,2,1,1,1,1.0
5468,2,1,1,1,1.0
5469,2,1,1,1,1.0
5470,2,1,1,1,1.0
5471,3,2,1,2,1.0
5472,3,2,1,2,1.0
5473,2,1,1,1,1.0
5474,3,2,1,2,1.0
5475,2,1,1,1,1.0
5476,3,2,1,2,1.0
5477,2,1,1,1,1.0
5478,3,2,1,2,1.0
5479,3,2,1,2,1.0
5480,2,1,1,1,1.0
5481,2,1,1,1,1.0
5482,2,1,1,1,1.0
5483,3,2,1,2,1.0
5484,2,1,1,1,1.0
5485,2,1,1,1,1.0
5486,3,2,1,2,1.0
5487,5,4,1,4,1.0
5488,3,2,1,2,1.0
5489,3,2,1,2,1.0
5490,2,1,1,1,1.0
5491,2,1,1,1,1.0
5492,2,1,1,1,1.0
5493,2,1,1,1,1.0
5494,3,2,1,2,1.0
5495,3,2,1,2,1.0
5496,2,1,1,1,1.0
5497,3,2,1,2,1.0
5498,2,1,1,1,1.0
5499,2,1,1,1,1.0
5500,2,1,1,1,1.0
5501,2,1,1,1,1.0
5502,3,2,1,2,1.0
5503,2,1,1,1,1.0
5504,2,1,1,1,1.0
5505,2,1,1,1,1.0
5506,2,1,1,1,1.0
5507,2,1,1,1,1.0
5508,2,1,1,1,1.0
5509,2,1,1,1,1.0
5510,3,2,1,2,1.0
5511,2,1,1,1,1.0
5512,2,1,1,1,1.0
5513,4,2,2,3,0.75
5514,2,1,1,1,1.0
5515,3,2,1,2,1.0
5516,2,1,1,1,1.0
5517,2,1,1,1,1.0
5518,2,1,1,1,1.0
5519,2,1,1,1,1.0
5520,3,2,1,2,1.0
5521,2,1,1,1,1.0
5522,2,1,1,1,1.0
5523,2,1,1,1,1.0
5524,2,1,1,1,1.0
5525,3,2,1,2,1.0
5526,3,2,1,2,1.0
5527,3,2,1,2,1.0
5528,2,1,1,1,1.0
5529,2,1,1,1,1.0
5530,2,1,1,1,1.0
5531,3,2,1,2,1.0
5532,2,1,1,1,1.0
5533,2,1,1,1,1.0
5534,2,1,1,1,1.0
5535,2,1,1,1,1.0
5536,2,1,1,1,1.0
5537,2,1,1,1,1.0
5538,3,2,1,2,1.0
5539,2,1,1,1,1.0
5540,2,1,1,1,1.0
5541,2,1,1,1,1.0
5542,3,2,1,2,1.0
5543,5,2,3,4,0.666667
5544,2,1,1,1,1.0
5545,2,1,1,1,1.0
5546,3,2,1,2,1.0
5547,2,1,1,1,1.0
5548,3,2,1,2,1.0
5549,2,1,1,1,1.0
5550,3,2,1,2,1.0
5551,2,1,1,1,1.0
5552,2,1,1,1,1.0
5553,3,2,1,2,1.0
5554,2,1,1,1,1.0
5555,3,1,2,2,1.0
5556,2,1,1,1,1.0
5557,2,1,1,1,1.0
5558,2,1,1,1,1.0
5559,2,1,1,1,1.0
5560,2,1,1,1,1.0
5561,2,1,1,1,1.0
5562,2,1,1,1,1.0
5563,2,1,1,1,1.0
5564,3,2,1,2,1.0
5565,4,2,2,3,0.75
5566,2,1,1,1,1.0
5567,2,1,1,1,1.0
5568,2,1,1,1,1.0
5569,2,1,1,1,1.0
5570,2,1,1,1,1.0
5571,2,1,1,1,1.0
5572,3,2,1,2,1.0
5573,2,1,1,1,1.0
5574,3,2,1,2,1.0
5575,2,1,1,1,1.0
5576,2,1,1,1,1.0
5577,2,1,1,1,1.0
5578,2,1,1,1,1.0
5579,2,1,1,1,1.0
5580,2,1,1,1,1.0
5581,3,2,1,2,1.0
5582,3,2,1,2,1.0
5583,3,2,1,2,1.0
5584,2,1,1,1,1.0
5585,2,1,1,1,1.0
5586,3,2,1,2,1.0
5587,2,1,1,1,1.0
5588,2,1,1,1,1.0
5589,2,1,1,1,1.0
5590,2,1,1,1,1.0
5591,3,2,1,2,1.0
5592,3,2,1,2,1.0
5593,2,1,1,1,1.0
5594,2,1,1,1,1.0
5595,3,2,1,2,1.0
5596,2,1,1,1,1.0
5597,2,1,1,1,1.0
5598,2,1,1,1,1.0
5599,2,1,1,1,1.0
5600,3,2,1,2,1.0
5601,2,1,1,1,1.0
5602,2,1,1,1,1.0
5603,2,1,1,1,1.0
5604,2,1,1,1,1.0
