merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs,txn_count_percentile,user_count_percentile,transaction_value_percentile,high_failure_flag,high_pending_flag,negative_transaction_flag,high_chargeback_flag,critical_chargeback_flag,inactive_flag,ticket_deviation_risk,user_to_txn_ratio,high_user_concentration_flag,merchant_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_user_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_merchant_risk_score,unified_merchant_risk_band,investigation_reasons
MCH1642,1,0.243317,0.243317,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zacharia-Dhawan,GROCERY_STORE,PARTNERSHIP,Kolkata,West Bengal,ACTIVE,0.363,5411.0,1,0,0,-0.3297052341597796,0.3297052341597796,0.133461681778661,0.133461681778661,0.0145323562290398,1,0,0,0,0,0,1.539543041476261e-06,1.0,0,20.74,LOW,1,0.080166,11.32,0,LOW,1,1,0.243317,0,35.22,35.22,0.0,1,2689,19.65,0,19.16,LOW,NO_MAJOR_SIGNAL
MCH1643,1,5411.23,5411.23,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1105452738790212,0,0,0,0,0,0,0.0,1.0,0,1.22,LOW,1,0.259891,60.08,0,LOW,1,1,5411.23,0,17.9,17.9,0.0,1,5842,28.29,0,17.31,LOW,NO_MAJOR_SIGNAL
MCH1644,6,68490.07,11415.011666666667,6,4,0,0,0,0.0,0.0,0.0,1.0,0.967,0.0,0.0,0.1666666666666666,,,,,,,0.0,,0,0,0,0.0,0.0,0.9825487517078624,0.9825487517078624,0.965470127934418,0,0,0,1,0,0,0.0,1.0,1,13.91,LOW,1,0.185069,35.23,0,LOW,6,6,68490.07,0,23.383333333333336,29.59,0.0,6,1861,99.11,1,31.95,MEDIUM,MANY_CONNECTED_USERS|SUSPICIOUS_NETWORK_COMPONENT
MCH1645,2,8031.45,4015.725,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.1548875916035275,0,0,0,0,0,0,0.0,1.0,0,2.87,LOW,1,0.268896,72.79,0,LOW,2,2,8031.45,0,17.835,19.87,0.0,2,3108,53.4,1,28.26,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1646,3,21852.71,7284.236666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sane, Zacharia and Samra",Medical,INDIVIDUAL,JPR,Rajasthan,ACTIVE,1891.86,5912.0,1,0,0,2.850304286081775,2.850304286081775,0.684076512234505,0.684076512234505,0.4634206930816048,0,0,0,0,0,0,1.3309361438892397e-05,1.0,0,5.74,LOW,1,0.272161,87.53,0,MEDIUM,3,3,21852.71,0,20.636666666666667,26.37,0.0,3,1772,80.73,1,35.8,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1647,4,22366.83,5591.7075,4,4,0,0,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,NARULA LLC,Fashion,Individual,Ludhiana,Punjab,BLOCKED,1898.14,5699.0,1,0,1,1.9458878164940407,1.9458878164940407,0.8575332256862501,0.8575332256862501,0.4775804247919513,0,0,1,0,0,0,9.086231387897962e-06,1.0,0,19.18,LOW,1,0.091722,13.17,0,LOW,4,4,50470.490000000005,0,24.7625,27.96,0.0,4,4753,95.77,1,30.24,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1648,2,28081.06,14040.53,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6024096385542169,0,0,0,0,0,0,0.0,1.0,0,5.11,LOW,1,0.274108,99.97,0,HIGH,2,2,28081.06,0,21.965,28.5,0.0,2,2890,81.22,0,33.12,MEDIUM,ML_ANOMALY
MCH1650,2,22378.3404308,11189.1702154,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4777046329648491,0,1,0,0,0,0,0.0,1.0,0,9.48,LOW,1,0.176132,29.98,0,LOW,2,2,22378.3404308,1,37.4,46.39,0.5,2,1818,75.65,1,27.52,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1651,3,20965.1,6988.366666666666,3,1,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kumar Inc,BOOKS_STATIONERY,sole_proprietor,MUMBAI,Maharashtra,ACTIVE,1249.76,5942.0,1,0,0,4.591766952588229,4.591766952588229,0.684076512234505,0.684076512234505,0.4398211402310272,1,0,0,0,0,0,2.144103922994448e-05,1.0,0,12.29,LOW,1,0.204696,42.19,0,LOW,3,3,20965.100000000002,0,25.570000000000004,35.03,0.0,3,3229,79.3,1,30.68,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1652,1,13716.6,13716.6,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tripathi-Vasa,DEPT_STORE,PRIVATE-LIMITED,amritsar,Punjab,INACTIVE,1419.63,5311.0,1,0,0,8.662095052936328,8.662095052936328,0.133461681778661,0.133461681778661,0.266923363557322,0,0,0,0,0,1,4.0447244331254455e-05,1.0,0,2.0,LOW,1,0.261377,62.11,0,LOW,1,1,13716.6,0,22.81,22.81,0.0,1,4931,40.34,0,19.84,LOW,NO_MAJOR_SIGNAL
MCH1653,2,23881.15,11940.575,2,2,1,0,0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,Mitra Inc,HOTEL_LODGING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,ACTIVE,1669.53,110.0,1,0,0,6.152057764760142,6.152057764760142,0.4191404794435474,0.4191404794435474,0.5210532853061731,1,0,0,1,0,0,2.8726743591539497e-05,1.0,0,27.2,MEDIUM,1,0.07595,10.05,0,LOW,2,2,23881.15,0,32.21,40.49,0.0,2,4916,78.18,0,28.01,MEDIUM,NO_MAJOR_SIGNAL
MCH1656,2,25709.67,12854.835,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhar PLC,Department Store,PARTNERSHIP,Amritsar,Punjab,ACTIVE,0.2992,5311.0,1,0,0,42963.02072192513,42963.02072192513,0.4191404794435474,0.4191404794435474,0.5642777294745994,0,0,0,0,0,0,0.2006137990553897,1.0,0,7.93,LOW,1,0.146905,21.95,0,LOW,2,2,25709.67,0,22.155,26.21,0.0,2,1297,80.33,1,24.0,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH1657,4,47737.07402,11934.268505,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kaur, Sandhu and Shanker",CLOTHS,Private Limited,Mumbai,Maharashtra,ACTIVE,1224.96,5699.0,1,0,0,8.742578129081766,8.742578129081766,0.8575332256862501,0.8575332256862501,0.8628741771208546,0,0,0,0,0,0,4.082305625960336e-05,1.0,0,8.6,LOW,1,0.270339,77.4,0,LOW,4,4,47737.07402,1,30.805,52.4,0.25,4,1642,95.4,1,37.83,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1658,1,15988.38,15988.38,1,1,0,0,0,0.0,0.0,0.0,1.0,3615.07,1.0,0.0,1.0,khatri-mohanty,Restaurants,sole_proprietor,JPR,Rajasthan,INACTIVE,2016.79,5812.0,1,0,0,6.927637483327466,6.927637483327466,0.133461681778661,0.133461681778661,0.321450751459446,0,0,0,1,1,1,3.2348276509793967e-05,1.0,0,27.28,MEDIUM,1,0.144022,21.48,0,LOW,1,1,15988.38,0,27.95,27.95,0.0,1,2110,43.82,1,31.48,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1660,2,13463.003686,6731.501843,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2607129549124332,0,0,0,0,0,0,0.0,1.0,0,3.4,LOW,1,0.270648,79.26,0,LOW,2,2,13463.003686,0,18.69,22.89,0.0,2,3502,61.45,0,25.74,MEDIUM,NO_MAJOR_SIGNAL
MCH1661,6,69841.979086,11640.329847666668,6,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mani-Jayaraman,eating place,PRIVATE-LIMITED,HYDERABAD,Telangana,ACTIVE,813.04,5812.0,1,0,0,13.317044484486209,13.317044484486209,0.9825487517078624,0.9825487517078624,0.9684511240839648,0,0,0,0,0,0,6.218331116692233e-05,1.0,1,9.76,LOW,1,0.268829,72.53,0,LOW,6,6,69841.979086,2,32.083333333333336,54.6,0.3333333333333333,6,1162,99.17,1,38.0,MEDIUM,MANY_CONNECTED_USERS|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1662,1,18939.15,18939.15,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3891442056887343,0,0,0,0,0,0,0.0,1.0,0,2.61,LOW,1,0.26704,69.48,0,LOW,1,1,18939.15,0,26.6,26.6,0.0,1,731,48.55,1,27.85,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1663,2,42118.62,21059.31,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Edwin, Kala and Barad",Bus/Taxi,individual,chennai,Tamil Nadu,ACTIVE,449.21,4131.0,1,0,0,45.880768460185664,45.880768460185664,0.4191404794435474,0.4191404794435474,0.8028816296112284,0,0,0,0,0,0,0.0002142380845134,1.0,0,6.11,LOW,1,0.259037,58.95,0,LOW,2,2,42118.62,0,27.98,30.02,0.0,2,1548,85.42,1,31.49,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1664,2,34642.7,17321.35,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karan Ltd,TRAVEL,PARTNERSHIP,Chennai,Tamil Nadu,ACTIVE,0.0,4131.0,1,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.7045087566761893,0,0,0,0,0,0,0.0,1.0,0,5.62,LOW,1,0.27258,92.71,0,MEDIUM,2,2,34642.7,0,24.564999999999998,26.55,0.0,2,2116,83.43,0,32.43,MEDIUM,NO_MAJOR_SIGNAL
MCH1665,4,41863.3152695,10465.828817375,4,1,1,0,0,0.25,0.0,0.0,1.0,268.44,0.0,0.0,0.25,Salvi Group,Clothing,individual,Bangalore,Karnataka,ACTIVE,946.53,5699.0,1,0,0,10.057049240251231,10.057049240251231,0.8575332256862501,0.8575332256862501,0.8002732579803751,1,0,0,1,0,0,4.696091712062268e-05,1.0,0,19.54,LOW,1,0.128274,18.74,0,LOW,4,4,41863.315269499995,0,28.259999999999998,34.88,0.0,4,1157,94.19,1,31.74,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1667,1,1893.12,1893.12,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prashad-Samra,Restaurant,private_limited,Dilli,Delhi,ACTIVE,7788.38,5812.0,1,0,0,-0.7569301960099533,0.7569301960099533,0.133461681778661,0.133461681778661,0.0530368898273506,0,0,0,0,0,0,3.534449852214517e-06,1.0,0,0.93,LOW,1,0.251459,54.85,0,LOW,1,1,1893.12,0,15.85,15.85,0.0,1,5451,23.48,0,15.41,LOW,NO_MAJOR_SIGNAL
MCH1668,2,17613.670000000002,8806.835000000001,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3559806235250279,0,0,0,0,0,0,0.0,1.0,0,3.88,LOW,1,0.269923,75.67,0,LOW,2,2,17613.670000000002,0,20.985,23.21,0.0,2,1590,67.91,1,31.16,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1669,2,28696.13,14348.065,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6124705005589368,0,0,0,0,0,0,0.0,1.0,0,5.16,LOW,1,0.273572,98.69,0,HIGH,2,2,28696.129999999997,0,23.115000000000002,24.89,0.0,2,5765,81.46,0,33.03,MEDIUM,ML_ANOMALY
MCH1670,4,38082.449938,9520.6124845,4,4,0,0,0,0.0,0.0,0.0,1.0,1813.99,0.0,0.0,0.25,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.7525773195876289,0,0,0,1,0,0,0.0,1.0,0,14.3,LOW,1,0.188694,36.1,0,LOW,4,4,38082.449938,0,21.9425,25.49,0.0,4,2686,93.23,1,31.6,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1671,1,9280.63,9280.63,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1769966463793317,0,0,0,0,0,0,0.0,1.0,0,1.55,LOW,1,0.259342,59.37,0,LOW,1,1,9280.63,0,17.65,17.65,0.0,1,3222,33.7,0,17.86,LOW,NO_MAJOR_SIGNAL
MCH1672,4,41351.0,10337.75,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.7946838901999752,0,0,0,0,0,0,0.0,1.0,0,8.26,LOW,1,0.272271,89.99,0,MEDIUM,4,4,41351.0,0,22.7175,30.25,0.0,4,59,94.07,1,39.22,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1675,2,25225.8,12612.9,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dey, Sathe and Sibal",Transport,private_limited,Chennai,Tamil Nadu,ACTIVE,1577.75,4131.0,1,0,0,6.994232292822057,6.994232292822057,0.4191404794435474,0.4191404794435474,0.5552105328530618,0,0,0,0,0,0,3.2659237832009885e-05,1.0,0,4.87,LOW,1,0.270691,79.76,0,LOW,2,2,25225.8,0,22.025,24.34,0.0,2,163,80.12,0,28.85,MEDIUM,NO_MAJOR_SIGNAL
MCH1676,1,4224.02,4224.02,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Palla, Gupta and Narain",Telecom,Sole Proprietor,Jalandar,Punjab,ACTIVE,750.53,4814.0,1,0,0,4.628049511678415,4.628049511678415,0.133461681778661,0.133461681778661,0.091168798906968,1,0,0,0,0,0,2.1610458928471853e-05,1.0,0,21.12,LOW,1,0.071264,9.03,0,LOW,1,1,4224.02,0,37.01,37.01,0.0,1,2668,26.65,0,19.79,LOW,NO_MAJOR_SIGNAL
MCH1677,3,41285.850000000006,13761.950000000004,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.793690224816793,0,0,0,0,0,0,0.0,1.0,0,7.39,LOW,1,0.273642,99.18,0,HIGH,3,3,41285.850000000006,0,21.493333333333336,25.37,0.0,3,550,91.21,1,40.17,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
MCH1678,3,25531.802426,8510.600808666668,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.5610483169792573,0,0,0,0,0,0,0.0,1.0,0,6.23,LOW,1,0.271806,85.69,0,MEDIUM,3,3,25531.802426000002,0,20.006666666666664,23.48,0.0,3,684,86.24,1,36.19,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1679,3,47612.61,15870.87,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chawla, Sura and Pal",Bus/Taxi,Individual,LKO,Uttar Pradesh,SUSPENDED,0.103,1310.0,1,1,0,154085.1165048544,154085.1165048544,0.684076512234505,0.684076512234505,0.8612594708731834,0,0,0,0,0,0,0.7194931846157688,1.0,0,28.52,MEDIUM,-1,-0.042808,1.7,1,LOW,3,3,47612.61,0,28.91,33.88,0.0,3,2193,92.53,1,33.17,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1680,2,37415.79,18707.895,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dube, Sekhon and Nagarajan",CLOTHS,SOLE-PROPRIETOR,Ludhiana,Punjab,ACTIVE,0.855,5699.0,1,0,0,21879.578947368424,21879.578947368424,0.4191404794435474,0.4191404794435474,0.7422680412371134,1,0,0,0,0,0,0.1021656620183577,1.0,0,17.34,LOW,1,0.093115,13.3,0,LOW,2,2,37415.79,0,35.68,40.08,0.0,2,3777,84.18,1,29.18,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1681,2,31369.89,15684.945,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6565644019376475,0,0,0,0,0,0,0.0,1.0,0,5.38,LOW,1,0.273232,96.58,0,HIGH,2,2,31369.89,1,39.525,52.36,0.5,2,626,82.39,1,39.47,MEDIUM,ML_ANOMALY|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1682,4,24206.3,6051.575,4,2,2,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.5299962737548131,1,0,0,0,0,0,0.0,1.0,0,16.94,LOW,1,0.18429,34.95,0,LOW,4,4,24206.3,0,29.177500000000002,38.6,0.0,4,1272,87.52,1,32.98,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1683,4,57129.6,14282.4,4,1,1,0,0,0.25,0.0,0.0,1.0,0.1407,0.0,0.0,0.25,"Sampath, Anne and Madan",FOOD_SERVICES,PARTNERSHIP,Madras,Tamil Nadu,ACTIVE,2458.98,5812.0,1,0,0,4.808261962277042,4.808261962277042,0.8575332256862501,0.8575332256862501,0.9188920630977518,1,0,0,1,0,0,2.24519524674311e-05,1.0,0,20.13,LOW,1,0.130817,19.14,0,LOW,4,4,57129.600000000006,0,28.7475,45.58,0.0,4,1663,96.37,1,32.41,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1684,5,38547.05,7709.410000000001,5,3,1,0,1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9454105080114272,0.9454105080114272,0.7587877282325177,1,0,1,0,0,0,0.0,1.0,0,14.52,LOW,1,0.075476,9.96,0,LOW,5,5,88019.81,1,36.986000000000004,62.57,0.2,5,1560,99.01,1,28.58,MEDIUM,MANY_CONNECTED_USERS|HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1685,1,15649.91,15649.91,1,1,0,0,0,0.0,0.0,0.0,1.0,3481.55,1.0,0.0,1.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3123835548379083,0,0,0,1,1,0,0.0,1.0,0,27.23,MEDIUM,1,0.159285,24.84,0,LOW,1,1,15649.91,0,25.28,25.28,0.0,1,5773,43.3,0,26.8,MEDIUM,NO_MAJOR_SIGNAL
MCH1686,2,35664.11,17832.055,2,2,0,0,0,0.0,0.0,0.0,1.0,1459.42,0.0,0.0,0.5,Chokshi and Sons,Stationery,INDIVIDUAL,Bangalore,Karnataka,ACTIVE,1116.34,9420.0,1,0,0,14.973677374276654,14.973677374276654,0.4191404794435474,0.4191404794435474,0.7210284436715936,0,0,0,1,0,0,6.991888031630868e-05,1.0,0,18.2,LOW,1,0.165198,27.04,0,LOW,2,2,35664.11,0,28.035,32.04,0.0,2,4269,83.75,0,26.6,MEDIUM,NO_MAJOR_SIGNAL
MCH1687,1,19291.03,19291.03,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3978387777915786,0,0,0,0,0,0,0.0,1.0,0,2.66,LOW,1,0.267933,70.27,0,LOW,1,1,19291.03,0,26.11,26.11,0.0,1,3474,49.12,0,23.04,LOW,NO_MAJOR_SIGNAL
MCH1688,4,81786.16,20446.54,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9875791827102224,0,0,0,0,0,0,0.0,1.0,0,9.23,LOW,1,0.272228,88.8,0,MEDIUM,4,4,81786.16,0,27.9325,30.53,0.0,4,3701,97.56,1,40.39,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1689,2,5152.9319259,2576.46596295,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.1065706123462923,1,0,0,0,0,0,0.0,1.0,0,12.63,LOW,1,0.184562,35.06,0,LOW,2,2,5152.9319259,0,26.964999999999996,32.98,0.0,2,10,49.45,1,26.6,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1690,3,60728.15,20242.716666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.9350391255744628,0,0,0,0,0,0,0.0,1.0,0,8.1,LOW,1,0.272685,93.51,0,MEDIUM,3,3,60728.15,0,26.569999999999997,29.75,0.0,3,1249,93.82,1,40.2,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1693,3,27469.77,9156.589999999998,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.5948329400074525,0,1,0,0,0,0,0.0,1.0,0,9.73,LOW,1,0.210655,43.85,0,LOW,3,3,27469.77,0,21.143333333333334,31.4,0.0,3,760,87.01,1,29.94,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH1694,2,13310.36,6655.18,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2566140852068066,0,0,0,0,0,0,0.0,1.0,0,3.38,LOW,1,0.270648,79.26,0,LOW,2,2,13310.36,0,17.425,17.67,0.0,2,3114,61.21,0,25.57,MEDIUM,NO_MAJOR_SIGNAL
MCH1696,2,17344.84,8672.42,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Rai and Sons,Department Stores,Individual,Jaipur,Rajasthan,ACTIVE,2898.12,,1,0,0,1.9924295750348504,1.9924295750348504,0.4191404794435474,0.4191404794435474,0.3497702148801391,0,1,0,0,0,0,9.30355593441956e-06,1.0,0,8.84,LOW,1,0.165939,27.14,0,LOW,2,2,17344.84,0,21.765,25.97,0.0,2,3139,67.49,0,19.22,LOW,NO_MAJOR_SIGNAL
MCH1697,2,8456.7008123,4228.35040615,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sodhi-Ramakrishnan,Telecom,private_limited,lucknow,Uttar Pradesh,SUSPENDED,1234.06,8140.0,1,1,0,2.4263734390143106,2.4263734390143106,0.4191404794435474,0.4191404794435474,0.162961122841883,1,0,0,0,0,0,1.1329836341776212e-05,1.0,0,22.91,LOW,1,0.136049,20.42,0,LOW,2,2,8456.7008123,0,29.375,40.96,0.0,2,2712,54.03,0,25.02,MEDIUM,NO_MAJOR_SIGNAL
MCH1698,1,23235.79,23235.79,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.5021736430257111,0,0,0,0,0,0,0.0,1.0,0,3.18,LOW,1,0.270903,80.82,0,MEDIUM,1,1,23235.79,0,28.42,28.42,0.0,1,5452,55.52,0,26.31,MEDIUM,NO_MAJOR_SIGNAL
MCH1699,2,26615.5,13307.75,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.5794311265681282,1,0,0,0,0,0,0.0,1.0,0,14.99,LOW,1,0.192848,38.54,0,LOW,2,2,26615.5,0,33.31,42.61,0.0,2,539,80.69,0,27.35,MEDIUM,NO_MAJOR_SIGNAL
MCH1700,2,32524.17,16262.085,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6748230033536207,0,0,0,0,0,0,0.0,1.0,0,5.47,LOW,1,0.272815,94.63,0,MEDIUM,2,2,32524.17,1,39.86,52.69,0.5,2,4819,82.79,1,39.2,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1701,2,12054.8,6027.400000000001,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.2309029934169668,0,0,0,0,0,0,0.0,1.0,0,3.25,LOW,1,0.270515,77.97,0,LOW,2,2,12054.800000000001,1,32.980000000000004,50.7,0.5,2,2663,59.33,1,31.61,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1702,3,17837.33,5945.776666666668,3,2,1,0,0,0.3333333333333333,0.0,0.0,2.0,-1287.41,0.0,1.0,0.6666666666666666,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.3615699913054279,1,0,0,1,0,0,0.0,1.0,0,28.56,MEDIUM,1,0.021432,4.21,0,LOW,3,3,17837.33,1,35.99666666666667,48.32,0.3333333333333333,3,2205,74.25,1,32.57,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH1703,4,21342.5479493,5335.636987325,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.4492609613712582,0,0,0,0,0,0,0.0,1.0,0,6.53,LOW,1,0.272427,91.76,0,MEDIUM,4,4,21342.5479493,0,18.1875,21.42,0.0,4,102,82.73,1,37.04,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
