complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,complaint_id_raw,txn_id_raw,user_id_raw,merchant_id_raw,disputed_amount_negative_flag,disputed_amount_missing_flag,txn_id_missing_flag,transaction_timestamp_missing_flag,reported_timestamp_missing_flag,bank_response_timestamp_missing_flag,critical_flag,high_flag
CBK0001009,TXN00016326,USR34963,MCH9568,2026-03-13 00:00:00,2026-03-15 00:00:00,905.23,incorrect amount,user claims account was compromised before transaction.,IN_PROGRESS,2026-12-04 00:00:00,LOW,CHATBOT,CBK0001009,TXN00016326,USR34963,MCH9568,0,0,0,0,0,0,0,0
CBK0002707,TXN00010218,USR11076,MCH7833,,2026-01-30 06:18:41,0.694,delivery issue,user reports money deducted but merchant denies receiving payment.,Closed,2026-03-01 06:18:00,MEDIUM,Branch,CBK0002707,TXN00010218,usr11076,MCH7833,0,0,0,1,0,0,0,0
CBK0001445,TXN00003088,USR27045,MCH4407,2026-01-13 00:00:00,2026-01-16 00:00:00,1019.25,Fraud Suspected,User says UPI PIN was not entered by them.,OPEN,2026-02-10 00:00:00,MEDIUM,App,CBK0001445,TXN00003088,usr27045,MCH 4407,0,0,0,0,0,0,0,0
CBK0001702,TXN00003610,USR66677,MCH8953,2026-01-30 00:00:00,2026-03-02 00:00:00,6753.79,DUP_DEBIT,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,Closed,2026-02-04 00:00:00,LOW,IVR,CBK0001702,TXN00003610,USR66677,MCH-8953,0,0,0,0,0,0,0,0
CBK0002518,TXN00001703,USR36969,MCH3491,2026-03-13 00:00:00,2026-03-19 00:00:00,1926.45,not delivered,User reports money deducted but merchant denies receiving payment.,WIP,,MEDIUM,Email,CBK0002518,TXN00001703,USR 36969,MCH3491,0,0,0,0,0,1,0,0
CBK0001694,TXN51122,USR46938,MCH9841,2026-03-02 00:00:00,2026-03-18 00:00:00,348.47,Wrong Amount,Customer says amount was debited twice.,REJECTED,2026-03-25 00:00:00,LOW,Email,CBK0001694,TXN51122,USR46938,MCH9841,0,0,0,0,0,0,0,0
CBK0000043,TXN00015200,USR15181,MCH4051,2026-02-12 05:01:35,2026-02-15 00:00:00,,incorrect amount,complaint received after multiple failed attempts.,Resolved,2026-03-08 00:00:00,LOW,ivr,CBK0000043,TXN00015200,USR15181,MCH-4051,0,1,0,0,0,0,0,0
CBK0002493,TXN00014670,USR79511,MCH9179,2026-03-13 00:00:00,2026-03-19 00:00:00,1969.23,unauth txn,Merchant service was not delivered after payment.,In Progress,2026-04-17 00:00:00,MEDIUM,IVR,CBK0002493,TXN00014670,USR 79511,MCH9179,0,0,0,0,0,0,0,0
CBK0002402,TXN00015883,USR71704,MCH9745,2026-01-08 00:00:00,2026-01-19 00:00:00,2183.47,no service,Suspicious high-value payment disputed by customer.,CLOSED,,MEDIUM,Call Center,CBK0002402,TXN00015883,USR71704,MCH9745,0,0,0,0,0,1,0,0
CBK0000530,TXN00013623,USR83977,7491,2026-03-23 13:39:00,2026-03-25 00:00:00,5881.5,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,Rejected,2026-04-01 00:00:00,HIGH,CHATBOT,CBK0000530,TXN00013623,USR 83977,7491,0,0,0,0,0,0,0,1
CBK0001362,TXN00003264,USR32927,MCH3566,2026-02-25 05:34:00,2026-02-28 00:00:00,1771.56,not delivered,User says UPI PIN was not entered by them.,IN_PROGRESS,2026-03-11 00:34:58,HIGH,Email,CBK0001362,TXN00003264,USR32927,MCH 3566,0,0,0,0,0,0,0,1
CBK0000844,TXN00012434,USR_60718,MCH5451,,2026-02-26 16:33:00,2898.89,merchant service issue,Customer says transaction was not authorized.,REJECTED,2026-09-03 00:00:00,MEDIUM,chatbot,CBK0000844,TXN00012434,usr_60718,MCH 5451,0,0,0,1,0,0,0,0
CBK0000560,,USR33142,MCH4991,2026-03-07 20:06:00,2026-03-08 00:00:00,3235.8,account hacked,Payment made to unknown merchant as per customer statement.,RESOLVED,2026-03-11 00:00:00,HIGH,CHATBOT,CBK0000560,,USR33142,mch4991,0,0,1,0,0,0,0,1
CBK0001906,TXN00005849,USR68355,MCH6716,2026-03-31 00:00:00,2026-04-02 04:29:55,-2213.96,Duplicate Debit,customer says amount was debited twice.,RESOLVED,2026-04-12 00:00:00,MEDIUM,Call Center,CBK0001906,TXN00005849,USR 68355,MCH 6716,1,0,0,0,0,0,0,0
CBK0001073,TXN00004089,USR33934,MCH1529,2026-01-25 00:00:00,2026-01-30 16:41:27,493.48,dispute raised,Merchant service was not delivered after payment.,RESOLVED,2026-02-12 00:00:00,LOW,Call Center,CBK0001073,TXN00004089,USR33934,MCH1529,0,0,0,0,0,0,0,0
CBK0000917,TXN00010215,USR71348,MCH2938,2026-01-22 00:00:00,2026-02-01 23:51:18,6899.7,delivery issue,User says UPI PIN was not entered by them.,PENDING_BANK,2026-02-28 00:00:00,MEDIUM,chatbot,CBK0000917,TXN00010215,USR 71348,MCH2938,0,0,0,0,0,0,0,0
CBK0001579,TXN00013935,USR67399,MCH5294,2026-01-30 00:00:00,,1513.85,incorrect amount,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,2026-02-23 00:00:00,LOW,App,CBK0001579,TXN00013935,USR67399,MCH 5294,0,0,0,0,1,0,0,0
CBK0001324,TXN00002901,USR43702,MCH2167,2026-03-19 00:00:00,2026-03-29 00:00:00,0.668,FRAUD,Suspicious high-value payment disputed by customer.,Open,,MEDIUM,CHATBOT,CBK0001324,TXN00002901,USR43702,MCH-2167,0,0,0,0,0,1,0,0
CBK0001788,TXN00016160,USR74134,MCH4181,2026-01-25 00:00:00,2026-02-05 04:45:43,604.17,DUP_DEBIT,User says UPI PIN was not entered by them.,CLOSED,2026-02-11 04:45:00,MEDIUM,ivr,CBK0001788,TXN00016160,USR74134,MCH4181,0,0,0,0,0,0,0,0
CBK0000717,TXN-00011204,USR82688,MCH4181,2026-03-04 00:00:00,,,item not received,Customer says transaction was not authorized.,Rejected,2026-03-19 06:54:31,HIGH,App,CBK0000717,txn-00011204,usr82688,MCH4181,0,1,0,0,1,0,0,1
CBK0002271,TXN00012860,USR27755,MCH6850,2026-01-27 00:00:00,2026-01-30 23:27:37,0.4626,account hacked,User reports money deducted but merchant denies receiving payment.,Pending Bank,2026-02-10 23:27:37,LOW,App,CBK0002271,TXN00012860,USR27755,MCH6850,0,0,0,0,0,0,0,0
CBK0002524,TXN00010461,USR-72734,MCH2390,2026-03-14 02:52:00,,300.44,extra amount deducted,Suspicious high-value payment disputed by customer.,Open,,LOW,IVR,CBK0002524,TXN00010461,USR-72734,MCH 2390,0,0,0,0,1,1,0,0
CBK0000268,TXN00000069,16371,MCH5588,2026-03-21 00:00:00,2026-03-20 00:00:00,985.19,extra amount deducted,Merchant service was not delivered after payment.,PENDING_BANK,2026-03-20 10:09:00,CRITICAL,Email,CBK0000268,TXN00000069,16371,MCH5588,0,0,0,0,0,0,1,0
CBK0000025,TXN00018011,USR73468,MCH3488,2026-01-18 21:37:05,2026-01-20 00:00:00,376.33,Customer Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Rejected,2026-02-12 00:00:00,HIGH,ivr,CBK0000025,TXN00018011,USR73468,MCH-3488,0,0,0,0,0,0,0,1
CBK0002252,TXN00018705,USR30837,MCH4857,2026-02-13 09:40:00,2026-02-18 00:00:00,325.69,dispute raised,Customer says amount was debited twice.,PENDING_BANK,2026-02-19 00:00:00,LOW,Email,CBK0002252,TXN00018705,USR30837,mch4857,0,0,0,0,0,0,0,0
CBK0001230,TXN00015088,USR_49696,MCH6914,2026-01-10 11:58:51,2026-01-18 00:00:00,590.13,item not received,user reports money deducted but merchant denies receiving payment.,RESOLVED,2026-05-02 00:00:00,LOW,Call Center,CBK0001230,TXN00015088,usr_49696,MCH6914,0,0,0,0,0,0,0,0
CBK0000725,TXN00001816,77595,MCH4624,2026-02-03 00:00:00,2026-02-05 00:11:27,506.82,fraud,Customer says transaction was not authorized.,Resolved,2026-02-15 00:00:00,HIGH,CHATBOT,CBK0000725,TXN00001816,77595,MCH4624,0,0,0,0,0,0,0,1
CBK0000871,TXN00014130,USR50013,MCH3815,2026-02-24 14:55:00,2026-03-02 00:00:00,6351.69,suspicious transaction,Customer says transaction was not authorized.,Pending Bank,2026-04-03 00:00:00,MEDIUM,chatbot,CBK0000871,TXN00014130,USR50013,MCH3815,0,0,0,0,0,0,0,0
CBK0001638,TXN00016806,USR90476,MCH2266,2026-01-23 00:00:00,2026-01-23 08:43:25,754.9,no service,Suspicious high-value payment disputed by customer.,CLOSED,2026-02-11 00:00:00,MEDIUM,Call Center,CBK0001638,TXN00016806,USR90476,MCH2266,0,0,0,0,0,0,0,0
CBK0001862,TXN00015119,USR29393,MCH2677,2026-01-29 00:00:00,,0.2069,not delivered,Customer says transaction was not authorized.,Rejected,2026-02-25 00:00:00,LOW,chatbot,CBK0001862,TXN00015119,USR29393,MCH-2677,0,0,0,0,1,0,0,0
CBK0000953,TXN00011579,USR13025,MCH7570,2026-03-02 00:00:00,2026-03-18 00:00:00,0.4186,merchant service issue,User claims account was compromised before transaction.,CLOSED,2026-04-13 00:00:00,CRITICAL,chatbot,CBK0000953,TXN00011579,USR 13025,mch7570,0,0,0,0,0,0,1,0
CBK0001597,TXN00014374,USR80134,MCH4854,2026-02-06 00:00:00,2026-02-06 00:00:00,1445.01,unauth txn,Complaint received after multiple failed attempts.,RESOLVED,,LOW,Branch,CBK0001597,TXN00014374,USR80134,MCH4854,0,0,0,0,0,1,0,0
CBK0000870,TXN00013994,USR44954,MCH7833,,2026-11-02 00:00:00,522.4,DUP_DEBIT,User says UPI PIN was not entered by them.,REJECTED,2026-02-25 02:46:35,MEDIUM,ivr,CBK0000870,TXN00013994,USR 44954,MCH 7833,0,0,0,1,0,0,0,0
CBK0000954,TXN00009961,USR59679,MCH7079,2026-03-14 09:02:40,2026-03-16 00:00:00,983.39,Customer Dispute,Merchant service was not delivered after payment.,Pending Bank,2026-04-12 00:00:00,LOW,IVR,CBK0000954,TXN00009961,USR59679,MCH7079,0,0,0,0,0,0,0,0
CBK0001048,TXN00006989,USR32480,MCH4181,2026-03-31 00:00:00,2026-02-04 00:00:00,1796.19,FRAUD,Suspicious high-value payment disputed by customer.,PENDING_BANK,2026-04-27 00:00:00,MEDIUM,ivr,CBK0001048,TXN00006989,USR 32480,MCH4181,0,0,0,0,0,0,0,0
CBK0001910,TXN00015728,USR83310,MCH3536,2026-01-24 00:00:00,2026-01-28 00:00:00,791.9,Fraud Suspected,Customer complaint text unclear due to poor call center notes.,Rejected,2026-02-06 18:00:46,LOW,Email,CBK0001910,TXN00015728,USR83310,mch3536,0,0,0,0,0,0,0,0
CBK0000098,TXN00003777,USR36855,MCH7866,2026-12-01 00:00:00,2026-01-14 00:00:00,177.16,item not received,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,2026-01-17 20:23:00,MEDIUM,App,CBK0000098,TXN00003777,USR36855,MCH7866,0,0,0,0,0,0,0,0
CBK0002471,TXN00004346,67181,MCH1914,2026-01-27 00:00:00,2026-02-02 03:10:00,2582.05,fraud,Suspicious high-value payment disputed by customer.,Rejected,,LOW,Call Center,CBK0002471,TXN00004346,67181,MCH1914,0,0,0,0,0,1,0,0
CBK0002636,TXN00019539,USR51854,MCH1037,2026-10-03 00:00:00,2026-03-12 00:00:00,671.14,dispute raised,Complaint received after multiple failed attempts.,PENDING_BANK,,LOW,Branch,CBK0002636,TXN00019539,USR 51854,MCH1037,0,0,0,0,0,1,0,0
CBK0001913,TXN00010478,USR46902,MCH9912,2026-03-16 00:00:00,2026-03-13 00:00:00,2872.74,account hacked,suspicious high-value payment disputed by customer.,In Progress,2026-03-31 00:00:00,MEDIUM,Email,CBK0001913,TXN00010478,USR46902,MCH9912,0,0,0,0,0,0,0,0
CBK0001514,TXN-00017992,USR36766,MCH3815,2026-02-12 00:00:00,,1134.77,incorrect amount,Customer says amount was debited twice.,REJECTED,2026-02-25 00:00:00,LOW,CHATBOT,CBK0001514,txn-00017992,USR 36766,MCH3815,0,0,0,0,1,0,0,0
CBK0000255,TXN00008054,USR91954,MCH2417,2026-03-22 00:00:00,2026-03-24 11:29:00,472.22,Duplicate Debit,suspicious high-value payment disputed by customer.,Rejected,2026-04-07 00:00:00,HIGH,Branch,CBK0000255,TXN00008054,USR 91954,MCH2417,0,0,0,0,0,0,0,1
CBK0000802,TXN00019956,USR41434,MCH1767,2026-03-06 00:28:00,2026-03-09 00:00:00,503.49,no service,User claims account was compromised before transaction.,Pending Bank,,LOW,ivr,CBK0000802,TXN00019956,usr41434,MCH1767,0,0,0,0,0,1,0,0
CBK0001917,TXN00019782,USR15741,MCH5222,2026-01-26 00:00:00,2026-01-28 00:00:00,2150.18,delivery issue,Customer says amount was debited twice.,Rejected,2026-02-19 00:43:29,HIGH,ivr,CBK0001917,TXN00019782,USR15741,MCH5222,0,0,0,0,0,0,0,1
CBK0002006,TXN00008821,USR-51720,MCH8701,2026-02-21 00:00:00,2026-03-24 00:00:00,2136.49,Fraud Suspected,complaint received after multiple failed attempts.,WIP,2026-04-04 00:00:00,LOW,Branch,CBK0002006,TXN00008821,USR-51720,MCH8701,0,0,0,0,0,0,0,0
CBK0002151,TXN00009818,97580,MCH2800,2026-01-16 07:14:35,2026-01-17 00:00:00,2614.31,not done by me,User claims account was compromised before transaction. NA,WIP,,MEDIUM,chatbot,CBK0002151,TXN00009818,97580,MCH2800,0,0,0,0,0,1,0,0
CBK0002043,TXN-00009451,USR14683,MCH5344,2026-02-26 19:22:00,2026-03-06 01:22:00,3711.97,Customer Dispute,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,PENDING_BANK,,MEDIUM,CHATBOT,CBK0002043,txn-00009451,usr14683,MCH5344,0,0,0,0,0,1,0,0
CBK0001861,TXN00008377,USR29849,MCH5427,,,1274.95,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,2026-03-31 00:00:00,MEDIUM,IVR,CBK0001861,TXN00008377,USR29849,MCH5427,0,0,0,1,1,0,0,0
CBK0002295,TXN00011080,USR86500,MCH1485,2026-03-27 00:15:00,2026-03-28 00:00:00,3444.75,no service,Merchant service was not delivered after payment.,RESOLVED,2026-04-25 13:15:25,MEDIUM,chatbot,CBK0002295,TXN00011080,USR86500,MCH1485,0,0,0,0,0,0,0,0
CBK0001901,TXN00014122,USR98061,MCH7055,2026-02-28 00:00:00,2026-03-15 16:03:17,440.57,customer issue,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Resolved,2026-04-11 16:03:17,MEDIUM,Call Center,CBK0001901,TXN00014122,USR98061,MCH7055,0,0,0,0,0,0,0,0
CBK0000699,TXN35789,USR17657,MCH1670,2026-03-06 00:00:00,2026-03-08 00:00:00,1813.99,double debit,Suspicious high-value payment disputed by customer.,RESOLVED,,LOW,chatbot,CBK0000699,TXN35789,USR17657,mch1670,0,0,0,0,0,1,0,0
CBK0000405,TXN00010731,USR66391,MCH4181,2026-02-26 18:04:00,2026-02-28 00:00:00,0.1916,scam,User reports money deducted but merchant denies receiving payment.,Resolved,,LOW,CHATBOT,CBK0000405,TXN00010731,usr66391,MCH-4181,0,0,0,0,0,1,0,0
CBK0001374,TXN85698,USR29467,MCH4473,2026-01-20 20:07:30,2026-01-23 03:07:30,551.1,dispute raised,complaint received after multiple failed attempts.,Pending Bank,2026-02-15 00:00:00,HIGH,IVR,CBK0001374,TXN85698,USR29467,MCH4473,0,0,0,0,0,0,0,1
CBK0000143,TXN59408,USR34207,MCH9423,2026-03-20 00:00:00,2026-03-25 00:00:00,0.8028,not done by me,Suspicious high-value payment disputed by cust.,Pending Bank,2026-04-20 00:00:00,HIGH,App,CBK0000143,TXN59408,USR34207,MCH 9423,0,0,0,0,0,0,0,1
CBK0002488,TXN00002926,USR83342,MCH8398,2026-02-17 14:21:10,2026-02-20 00:00:00,407.36,Account Takeover,Payment made to unknown merchant as per customer statement.,Closed,2026-03-15 11:21:00,CRITICAL,Branch,CBK0002488,TXN00002926,USR83342,MCH8398,0,0,0,0,0,0,1,0
CBK0002319,TXN00011383,USR79596,MCH3966,2026-03-22 00:00:00,2026-03-23 09:22:00,1933.11,extra amount deducted,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Closed,2026-04-13 09:22:44,MEDIUM,Branch,CBK0002319,TXN00011383,USR79596,MCH3966,0,0,0,0,0,0,0,0
CBK0002720,TXN00010672,USR87829,MCH9344,2026-02-12 21:52:01,2026-02-14 00:00:00,0.2072,item not received,Customer complaint text unclear due to poor call center notes.,CLOSED,2026-02-18 17:52:00,MEDIUM,chatbot,CBK0002720,TXN00010672,USR87829,MCH9344,0,0,0,0,0,0,0,0
CBK0000144,TXN00006125,USR91671,MCH4943,2026-03-06 23:07:46,2026-03-12 00:00:00,2573.59,no service,Merchant service was not delivered after payment. pls check asap,CLOSED,2026-04-08 00:00:00,HIGH,chatbot,CBK0000144,TXN00006125,USR 91671,MCH4943,0,0,0,0,0,0,0,1
CBK0002039,TXN00005346,USR68277,MCH2065,2026-01-25 00:00:00,2026-01-27 02:10:02,-5067.95,not done by me,Complaint received after multiple failed attempts.,IN_PROGRESS,,MEDIUM,CHATBOT,CBK0002039,TXN00005346,USR68277,MCH2065,1,0,0,0,0,1,0,0
CBK0002476,TXN56546,USR63172,MCH4667,2026-03-11 00:00:00,2026-03-14 00:00:00,,extra amount deducted,User says UPI PIN was not entered by them.,In Progress,2026-03-22 00:00:00,MEDIUM,ivr,CBK0002476,TXN56546,USR63172,MCH4667,0,1,0,0,0,0,0,0
CBK0000649,TXN-00019659,USR74992,MCH8779,2026-03-04 00:00:00,2026-03-10 00:00:00,2545.52,no service,Payment made to unknown merchant as per cust statement.,CLOSED,2026-03-19 13:25:24,MEDIUM,IVR,CBK0000649,txn-00019659,USR74992,MCH8779,0,0,0,0,0,0,0,0
CBK0001419,TXN00003304,USR91108,MCH2574,2026-01-07 00:00:00,2026-11-01 00:00:00,6448.11,login compromised,Payment made to unknown merchant as per cust statement.,Closed,2026-06-02 00:00:00,MEDIUM,Branch,CBK0001419,TXN00003304,USR91108,mch2574,0,0,0,0,0,0,0,0
CBK0000680,TXN00006440,USR32302,MCH2383,2026-11-03 00:00:00,2026-03-16 23:47:02,0.6058,amount mismatch,Payment made to unknown merchant as per customer statement.,OPEN,2026-03-17 00:00:00,LOW,App,CBK0000680,TXN00006440,USR32302,MCH2383,0,0,0,0,0,0,0,0
CBK0001400,TXN00013909,USR85655,MCH5170,2026-03-14 09:46:00,2026-03-14 13:46:00,836.05,ATO,Merchant service was not delivered after payment.,Rejected,,CRITICAL,Call Center,CBK0001400,TXN00013909,USR85655,MCH5170,0,0,0,0,0,1,1,0
CBK0002631,TXN00010422,USR63280,MCH9480,2026-03-21 00:00:00,2026-03-16 00:00:00,2144.03,FRAUD,Payment made to unknown merchant as per customer statement.,Rejected,2026-04-15 00:00:00,MEDIUM,ivr,CBK0002631,TXN00010422,USR63280,MCH9480,0,0,0,0,0,0,0,0
CBK0000134,TXN00007757,USR87362,MCH3332,2026-03-19 00:00:00,2026-03-24 00:00:00,-2328.13,Merchant Not Delivered,Suspicious high-value payment disputed by customer.,OPEN,2026-04-15 22:34:56,HIGH,Branch,CBK0000134,TXN00007757,USR87362,MCH3332,1,0,0,0,0,0,0,1
CBK0002742,TXN00015781,USR70003,MCH5954,2026-02-10 00:00:00,2026-02-20 00:00:00,3126.09,Account Takeover,User says UPI PIN was not entered by them.,WIP,2026-03-15 04:14:07,MEDIUM,App,CBK0002742,TXN00015781,USR70003,MCH5954,0,0,0,0,0,0,0,0
CBK0001184,TXN00010902,USR62254,MCH4226,2026-03-03 00:00:00,2026-03-06 03:53:28,3801.16,dispute raised,Complaint received after multiple failed attempts.,REJECTED,2026-04-01 00:00:00,MEDIUM,App,CBK0001184,TXN00010902,USR62254,mch4226,0,0,0,0,0,0,0,0
CBK0002704,TXN00013438,USR19231,MCH9625,2026-01-05 00:00:00,2026-01-05 00:00:00,532.41,ATO,Customer complaint text unclear due to poor call center notes.,Closed,2026-01-15 00:00:00,MEDIUM,CHATBOT,CBK0002704,TXN00013438,USR19231,MCH 9625,0,0,0,0,0,0,0,0
CBK0001780,TXN00012392,USR_78095,MCH8798,2026-03-19 09:14:00,2026-03-22 00:00:00,687.06,scam,Customer says amount was debited twice.,In Progress,,MEDIUM,Email,CBK0001780,TXN00012392,usr_78095,MCH 8798,0,0,0,0,0,1,0,0
CBK0001081,TXN00019947,USR35882,MCH7833,2026-05-01 00:00:00,2026-01-07 00:00:00,3167.22,UNAUTHORISED,Customer says transaction was not authorized.,WIP,,MEDIUM,Email,CBK0001081,TXN00019947,USR35882,MCH7833,0,0,0,0,0,1,0,0
CBK0001043,TXN00017300,USR-36485,MCH4326,2026-02-14 17:44:04,2026-02-16 00:00:00,2554.87,Duplicate Debit,User says UPI PIN was not entered by them.,Pending Bank,,HIGH,Branch,CBK0001043,TXN00017300,USR-36485,MCH-4326,0,0,0,0,0,1,0,1
CBK0001417,TXN00014359,USR93454,6178,2026-02-23 20:16:08,2026-02-03 00:00:00,0.3642,Account Takeover,Payment made to unknown merchant as per customer statement.,Closed,2026-06-03 00:00:00,LOW,chatbot,CBK0001417,TXN00014359,USR93454,6178,0,0,0,0,0,0,0,0
CBK0001565,TXN00019006,USR76917,MCH2053,2026-03-20 00:00:00,2026-03-17 00:00:00,,merchant service issue,customer says transaction was not authorized.,REJECTED,,MEDIUM,IVR,CBK0001565,TXN00019006,USR76917,MCH2053,0,1,0,0,0,1,0,0
CBK0000830,TXN00007939,USR55355,MCH2375,2026-01-13 00:00:00,,976.66,not delivered,Customer says amount was debited twice.,Open,2026-01-24 00:00:00,MEDIUM,Branch,CBK0000830,TXN00007939,USR55355,MCH2375,0,0,0,0,1,0,0,0
CBK0002595,TXN00006136,USR28582,MCH5118,,2026-02-14 00:00:00,3785.87,not delivered,Merchant service was not delivered after payment.,WIP,2026-03-14 00:00:00,LOW,ivr,CBK0002595,TXN00006136,USR28582,MCH 5118,0,0,0,1,0,0,0,0
CBK0000253,TXN00009329,USR58076,MCH4388,2026-01-02 00:00:00,2026-02-02 00:00:00,648.33,DUP_DEBIT,payment made to unknown merchant as per customer statement.,Closed,2026-02-25 00:00:00,CRITICAL,App,CBK0000253,TXN00009329,USR58076,MCH4388,0,0,0,0,0,0,1,0
CBK0001279,TXN42287,USR83181,MCH2757,2026-02-24 00:00:00,2026-02-27 00:00:00,1318.76,not done by me,User reports money deducted but merchant denies receiving payment.,REJECTED,2026-12-03 00:00:00,MEDIUM,App,CBK0001279,TXN42287,USR83181,MCH 2757,0,0,0,0,0,0,0,0
CBK0001955,TXN00018686,USR46407,MCH5510,2026-01-11 17:40:36,2026-01-17 00:00:00,530.01,unauthorized_transaction,Customer says transaction was not authorized.,PENDING_BANK,2026-01-30 00:00:00,MEDIUM,chatbot,CBK0001955,TXN00018686,USR46407,MCH-5510,0,0,0,0,0,0,0,0
CBK0000119,TXN79001,USR_68410,1820,2026-03-13 00:00:00,2026-03-15 00:00:00,5620.82,Service Not Provided,User reports money deducted but merchant denies receiving payment.,Resolved,,LOW,CHATBOT,CBK0000119,TXN79001,usr_68410,1820,0,0,0,0,0,1,0,0
CBK0002049,TXN47225,USR73797,MCH2065,2026-02-04 00:00:00,2026-02-05 20:41:10,,incorrect amount,User says UPI PIN was not entered by them.,WIP,,LOW,chatbot,CBK0002049,TXN47225,USR73797,MCH2065,0,1,0,0,0,1,0,0
CBK0001489,TXN00014835,USR25333,MCH5151,2026-02-25 00:00:00,2026-02-28 08:34:00,2565.94,unauthorized_transaction,Customer says amount was debited twice.,Pending Bank,,MEDIUM,IVR,CBK0001489,TXN00014835,USR25333,mch5151,0,0,0,0,0,1,0,0
CBK0002698,TXN00019768,USR65106,MCH2472,2026-03-29 00:00:00,2026-03-31 00:00:00,537.48,UNAUTHORISED,User claims account was compromised before transaction.,Resolved,2026-04-23 16:54:00,HIGH,Branch,CBK0002698,TXN00019768,USR 65106,MCH2472,0,0,0,0,0,0,0,1
CBK0002529,TXN00012156,USR45756,MCH6446,2026-02-04 00:00:00,2026-02-09 14:09:00,-1477.28,customer issue,Complaint received after multiple failed attempts.,REJECTED,,MEDIUM,CHATBOT,CBK0002529,TXN00012156,USR45756,MCH6446,1,0,0,0,0,1,0,0
CBK0001652,TXN00018423,USR_89267,MCH7879,2026-02-03 00:00:00,2026-02-08 16:45:00,0.1074,merchant service issue,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,2026-02-20 00:00:00,HIGH,IVR,CBK0001652,TXN00018423,usr_89267,MCH7879,0,0,0,0,0,0,0,1
CBK0001924,TXN00005199,USR-42019,MCH3162,2026-01-09 08:32:40,2026-01-11 00:00:00,2351.11,unauthorized_transaction,payment made to unknown merchant as per customer statement.,Resolved,2026-01-12 21:32:00,LOW,ivr,CBK0001924,TXN00005199,USR-42019,MCH3162,0,0,0,0,0,0,0,0
CBK0001178,TXN00014094,USR27804,MCH3932,2026-02-27 01:30:01,,-2999.91,incorrect amount,merchant service was not delivered after payment.,OPEN,2026-03-20 12:30:01,MEDIUM,CHATBOT,CBK0001178,TXN00014094,usr27804,MCH3932,1,0,0,0,1,0,0,0
CBK0002203,TXN00005966,USR-98685,MCH9257,2026-02-22 00:00:00,2026-02-27 10:29:49,8500.66,ATO,Customer says transaction was not authorized. details missing,RESOLVED,2026-03-29 00:00:00,MEDIUM,Email,CBK0002203,TXN00005966,USR-98685,MCH9257,0,0,0,0,0,0,0,0
CBK0001473,TXN00001160,USR20984,MCH6953,2026-01-02 00:00:00,2026-01-02 00:00:00,2273.54,charged twice,customer complaint text unclear due to poor call center notes.,PENDING_BANK,2026-11-01 00:00:00,LOW,Email,CBK0001473,TXN00001160,USR20984,MCH6953,0,0,0,0,0,0,0,0
