component_id,user_count,merchant_count,edge_count,total_transactions,total_amount,total_chargebacks,chargeback_rate,network_density,max_shared_users_per_merchant,shared_merchant_count,avg_relationship_risk,max_relationship_risk,network_risk_score,risk_band,signals
536,9,3,11,11,110733.83,3,0.2727,0.4074,6,3,32.36,55.11,60.0,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3137,2,1,2,2,26477.46,1,0.5,1.0,2,1,38.03,54.69,59.99,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4860,2,1,2,2,31721.47,1,0.5,1.0,2,1,38.07,48.9,59.99,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3033,1,1,1,1,22538.13,1,1.0,1.0,1,0,54.91,54.91,59.98,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5371,2,1,2,2,22407.69,1,0.5,1.0,2,1,37.98,46.86,59.98,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4520,2,1,2,2,26276.11,1,0.5,1.0,2,1,37.97,56.08,59.97,HIGH,HIGH_CHARGEBACK_CONCENTRATION
275,2,1,2,2,29229.01,1,0.5,1.0,2,1,37.92,49.02,59.97,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5390,2,1,2,2,34329.31,1,0.5,1.0,2,1,37.91,51.04,59.96,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1907,2,1,2,2,25970.32,1,0.5,1.0,2,1,37.87,50.25,59.95,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3018,2,1,2,2,25565.29,1,0.5,1.0,2,1,37.77,57.16,59.94,HIGH,HIGH_CHARGEBACK_CONCENTRATION
23,2,1,2,2,20267.42,1,0.5,1.0,2,1,37.73,53.7,59.93,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2027,2,1,2,2,27468.38,1,0.5,1.0,2,1,37.73,52.65,59.93,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1887,1,1,1,1,12522.63,1,1.0,1.0,1,0,54.57,54.57,59.92,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3740,2,1,2,2,18191.44,1,0.5,1.0,2,1,37.71,55.12,59.92,HIGH,HIGH_CHARGEBACK_CONCENTRATION
256,2,1,2,2,24542.42,1,0.5,1.0,2,1,37.67,56.11,59.91,HIGH,HIGH_CHARGEBACK_CONCENTRATION
380,13,3,15,15,206423.38,3,0.2,0.3846,6,3,31.07,59.28,59.91,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
5001,2,1,2,2,19302.77,1,0.5,1.0,2,1,37.58,46.56,59.9,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5713,1,1,1,1,21876.0,1,1.0,1.0,1,0,54.51,54.51,59.9,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4539,2,1,2,2,24743.36,1,0.5,1.0,2,1,37.51,55.39,59.88,HIGH,HIGH_CHARGEBACK_CONCENTRATION
811,2,1,2,2,24270.87,1,0.5,1.0,2,1,37.38,58.04,59.86,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4483,2,1,2,2,28536.07,1,0.5,1.0,2,1,37.42,52.73,59.86,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5352,1,1,1,1,16262.64,1,1.0,1.0,1,0,54.29,54.29,59.86,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1414,5,2,6,6,52327.32,2,0.3333,0.6,5,1,30.66,53.3,59.85,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
5110,2,1,2,2,22051.93,1,0.5,1.0,2,1,37.35,53.24,59.85,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1408,2,1,2,2,20330.67,1,0.5,1.0,2,1,37.37,53.33,59.85,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4393,2,1,2,2,19409.62,1,0.5,1.0,2,1,37.31,47.2,59.84,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1497,1,1,1,1,16112.7,1,1.0,1.0,1,0,54.2,54.2,59.84,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3167,2,1,2,2,33195.84,1,0.5,1.0,2,1,37.26,48.77,59.83,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1280,2,1,2,2,25761.4,1,0.5,1.0,2,1,37.21,46.92,59.82,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2821,2,1,2,2,28806.69,1,0.5,1.0,2,1,37.19,51.91,59.82,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3661,1,1,1,1,15791.16,1,1.0,1.0,1,0,54.03,54.03,59.81,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1765,2,1,2,2,25650.98,1,0.5,1.0,2,1,37.17,54.86,59.81,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4739,2,1,2,2,21701.68,1,0.5,1.0,2,1,37.08,58.38,59.8,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4682,1,1,1,1,15749.22,1,1.0,1.0,1,0,54.0,54.0,59.8,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2062,1,1,1,1,15719.49,1,1.0,1.0,1,0,53.98,53.98,59.8,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1099,2,1,2,2,23297.96,1,0.5,1.0,2,1,37.04,53.06,59.79,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3504,2,1,2,2,20415.9,1,0.5,1.0,2,1,37.03,50.48,59.79,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4176,2,1,2,2,23027.0,1,0.5,1.0,2,1,36.98,58.26,59.78,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5092,2,1,2,2,27304.31,1,0.5,1.0,2,1,37.0,54.55,59.78,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1519,2,1,2,2,23002.65,1,0.5,1.0,2,1,36.97,54.96,59.77,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2081,2,1,2,2,14001.88,1,0.5,1.0,2,1,36.91,46.66,59.76,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5080,2,1,2,2,22965.8,1,0.5,1.0,2,1,36.91,51.53,59.76,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4177,2,1,2,2,22742.91,1,0.5,1.0,2,1,36.89,52.95,59.76,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3099,2,1,2,2,15480.82,1,0.5,1.0,2,1,36.91,49.5,59.76,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1250,2,1,2,2,15494.37,1,0.5,1.0,2,1,36.87,52.42,59.75,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1181,2,1,2,2,22656.6,1,0.5,1.0,2,1,36.87,46.25,59.75,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2119,2,1,2,2,19090.72,1,0.5,1.0,2,1,36.84,56.25,59.75,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1241,6,2,7,7,46488.86,2,0.2857,0.5833,5,2,30.36,63.73,59.74,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
5169,1,1,1,1,15231.92,1,1.0,1.0,1,0,53.7,53.7,59.74,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4787,1,1,1,1,20309.81,1,1.0,1.0,1,0,53.59,53.59,59.72,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3439,1,2,2,2,20169.32,1,0.5,1.0,1,0,49.22,80.81,59.72,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4822,2,1,2,2,22078.44,1,0.5,1.0,2,1,36.69,45.4,59.72,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2009,2,1,2,2,14857.2,1,0.5,1.0,2,1,36.7,47.92,59.72,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5657,1,1,1,1,14939.0,1,1.0,1.0,1,0,53.53,53.53,59.71,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1675,2,1,2,2,23008.23,1,0.5,1.0,2,1,36.64,44.75,59.71,HIGH,HIGH_CHARGEBACK_CONCENTRATION
431,10,2,11,11,117092.35,2,0.1818,0.55,6,2,27.92,54.59,59.7,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
4048,2,1,2,2,26872.22,1,0.5,1.0,2,1,36.59,52.22,59.7,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4228,2,1,2,2,17543.57,1,0.5,1.0,2,1,36.55,56.11,59.69,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4670,2,1,2,2,17432.46,1,0.5,1.0,2,1,36.52,45.66,59.69,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5174,2,1,2,2,17642.97,1,0.5,1.0,2,1,36.56,54.71,59.69,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5442,2,1,2,2,9210.16,1,0.5,1.0,2,1,36.5,53.41,59.68,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5226,2,1,2,2,21654.57,1,0.5,1.0,2,1,36.5,57.74,59.68,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2454,2,1,2,2,11959.96,1,0.5,1.0,2,1,36.48,51.61,59.68,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5489,2,1,2,2,21491.18,1,0.5,1.0,2,1,36.51,56.66,59.68,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3648,6,2,7,7,65931.5,2,0.2857,0.5833,5,2,29.98,48.39,59.67,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3051,2,1,2,2,26108.66,1,0.5,1.0,2,1,36.38,43.39,59.66,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3259,1,1,1,1,16675.0,1,1.0,1.0,1,0,53.27,53.27,59.66,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1724,2,1,2,2,13570.72,1,0.5,1.0,2,1,36.3,48.27,59.64,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3791,2,1,2,2,13558.56,1,0.5,1.0,2,1,36.29,52.31,59.64,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2039,2,1,2,2,14948.32,1,0.5,1.0,2,1,36.3,54.32,59.64,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4865,2,1,2,2,20572.9,1,0.5,1.0,2,1,36.22,51.8,59.62,HIGH,HIGH_CHARGEBACK_CONCENTRATION
156,2,1,2,2,21520.14,1,0.5,1.0,2,1,36.2,51.67,59.62,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5834,1,1,1,1,19364.19,1,1.0,1.0,1,0,53.03,53.03,59.61,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5609,1,1,1,1,14141.15,1,1.0,1.0,1,0,53.05,53.05,59.61,HIGH,HIGH_CHARGEBACK_CONCENTRATION
771,2,1,2,2,18970.43,1,0.5,1.0,2,1,36.02,55.91,59.59,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3776,2,1,2,2,22128.85,1,0.5,1.0,2,1,36.07,48.79,59.59,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4904,1,1,1,1,13039.21,1,1.0,1.0,1,0,52.92,52.92,59.59,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2978,8,3,10,10,99171.04,2,0.2,0.4167,6,2,30.2,56.37,59.57,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
722,2,1,2,2,22589.5,1,0.5,1.0,2,1,35.95,57.06,59.57,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5294,2,1,2,2,24560.72,1,0.5,1.0,2,1,35.89,55.5,59.56,HIGH,HIGH_CHARGEBACK_CONCENTRATION
104,8,2,9,9,100418.99,2,0.2222,0.5625,5,2,29.13,49.65,59.56,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2325,1,1,1,1,13672.0,1,1.0,1.0,1,0,52.78,52.78,59.56,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3924,1,1,1,1,18927.3,1,1.0,1.0,1,0,52.77,52.77,59.56,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2268,1,1,1,1,8602.12,1,1.0,1.0,1,0,52.77,52.77,59.56,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2345,7,2,8,8,87243.66,2,0.25,0.5714,5,2,29.32,56.77,59.55,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
5095,2,1,2,2,19149.04,1,0.5,1.0,2,1,35.8,54.35,59.54,HIGH,HIGH_CHARGEBACK_CONCENTRATION
432,1,1,1,1,8506.71,1,1.0,1.0,1,0,52.71,52.71,59.54,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3249,1,1,1,1,5930.83,1,1.0,1.0,1,0,52.64,52.64,59.53,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5324,2,1,2,2,22094.76,1,0.5,1.0,2,1,35.76,46.25,59.53,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4581,2,1,2,2,15828.9,1,0.5,1.0,2,1,35.75,48.94,59.53,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5028,2,1,2,2,12033.88,1,0.5,1.0,2,1,35.67,54.27,59.52,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5148,1,1,1,1,5759.97,1,1.0,1.0,1,0,52.54,52.54,59.51,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2675,2,1,2,2,14321.96,1,0.5,1.0,2,1,35.63,52.34,59.51,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3350,2,1,2,2,23545.66,1,0.5,1.0,2,1,35.6,48.48,59.5,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2532,1,1,1,1,13243.78,1,1.0,1.0,1,0,52.51,52.51,59.5,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4197,1,1,1,1,13149.46,1,1.0,1.0,1,0,52.46,52.46,59.49,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1011,2,1,2,2,24450.28,1,0.5,1.0,2,1,35.52,56.31,59.49,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5270,1,1,1,1,13136.01,1,1.0,1.0,1,0,52.46,52.46,59.49,HIGH,HIGH_CHARGEBACK_CONCENTRATION
706,8,2,9,9,64883.3,2,0.2222,0.5625,5,2,28.76,69.15,59.49,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2740,2,1,2,2,18332.15,1,0.5,1.0,2,1,35.53,51.94,59.49,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5761,1,1,1,1,18283.95,1,1.0,1.0,1,0,52.4,52.4,59.48,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3191,7,2,8,8,82208.13,2,0.25,0.5714,5,2,28.89,57.82,59.47,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1505,2,1,2,2,18032.57,1,0.5,1.0,2,1,35.43,45.83,59.47,HIGH,HIGH_CHARGEBACK_CONCENTRATION
508,1,1,1,1,18198.36,1,1.0,1.0,1,0,52.34,52.34,59.47,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4813,2,1,2,2,17941.62,1,0.5,1.0,2,1,35.41,55.27,59.46,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2475,2,1,2,2,12956.4,1,0.5,1.0,2,1,35.38,49.91,59.46,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2775,2,1,2,2,22607.43,1,0.5,1.0,2,1,35.3,54.15,59.44,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2757,2,1,2,2,13490.61,1,0.5,1.0,2,1,35.3,51.3,59.44,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3901,2,1,2,2,22599.23,1,0.5,1.0,2,1,35.3,54.1,59.44,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2281,2,1,2,2,11550.3,1,0.5,1.0,2,1,35.23,52.44,59.43,HIGH,HIGH_CHARGEBACK_CONCENTRATION
129,1,1,1,1,8818.59,1,1.0,1.0,1,0,52.15,52.15,59.43,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4900,1,1,1,1,12599.3,1,1.0,1.0,1,0,52.13,52.13,59.43,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4606,2,1,2,2,21332.78,1,0.5,1.0,2,1,35.22,47.59,59.42,HIGH,HIGH_CHARGEBACK_CONCENTRATION
68,2,1,2,2,21882.84,1,0.5,1.0,2,1,35.08,53.79,59.4,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1717,10,3,12,12,106391.69,3,0.25,0.4,6,3,29.19,52.11,59.4,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1484,9,2,10,10,70218.15,3,0.3,0.5556,5,2,27.95,46.75,59.4,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2726,2,1,2,2,16875.26,1,0.5,1.0,2,1,35.08,45.75,59.4,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1198,5,2,6,6,77111.06,2,0.3333,0.6,4,2,40.85,73.04,59.39,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
746,2,1,2,2,18466.44,1,0.5,1.0,2,1,35.05,55.87,59.39,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5555,1,2,2,2,21962.05,1,0.5,1.0,1,0,47.54,58.84,59.39,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3844,1,1,1,1,12292.04,1,1.0,1.0,1,0,51.94,51.94,59.39,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1752,2,1,2,2,18751.91,1,0.5,1.0,2,1,35.04,52.64,59.39,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3871,2,1,2,2,12176.15,1,0.5,1.0,2,1,35.0,50.17,59.38,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1986,2,1,2,2,21546.7,1,0.5,1.0,2,1,34.95,42.23,59.37,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5883,1,1,1,1,12137.41,1,1.0,1.0,1,0,51.86,51.86,59.37,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4901,1,1,1,1,4380.29,1,1.0,1.0,1,0,51.76,51.76,59.35,HIGH,HIGH_CHARGEBACK_CONCENTRATION
703,2,1,2,2,17978.42,1,0.5,1.0,2,1,34.78,48.23,59.34,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5524,1,1,1,1,11805.47,1,1.0,1.0,1,0,51.67,51.67,59.34,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5116,2,1,2,2,8671.0,1,0.5,1.0,2,1,34.82,48.9,59.34,HIGH,HIGH_CHARGEBACK_CONCENTRATION
687,2,1,2,2,16109.85,1,0.5,1.0,2,1,34.8,49.61,59.34,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1571,2,1,2,2,15854.73,1,0.5,1.0,2,1,34.76,50.95,59.33,HIGH,HIGH_CHARGEBACK_CONCENTRATION
179,4,2,5,5,74679.68,1,0.2,0.625,4,1,39.71,79.82,59.33,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2310,2,1,2,2,11001.25,1,0.5,1.0,2,1,34.69,49.09,59.32,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2293,2,1,2,2,18828.22,1,0.5,1.0,2,1,34.71,44.29,59.32,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4615,1,1,1,1,9812.18,1,1.0,1.0,1,0,51.55,51.55,59.31,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2021,2,1,2,2,17031.79,1,0.5,1.0,2,1,34.58,55.0,59.3,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4082,2,1,2,2,15300.38,1,0.5,1.0,2,1,34.61,47.23,59.3,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3489,1,1,1,1,12504.59,1,1.0,1.0,1,0,51.44,51.44,59.29,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5430,2,1,2,2,19109.97,1,0.5,1.0,2,1,34.52,54.1,59.29,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5004,1,1,1,1,16708.64,1,1.0,1.0,1,0,51.43,51.43,59.29,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1776,2,1,2,2,22132.74,1,0.5,1.0,2,1,34.52,48.0,59.29,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3366,4,2,5,5,61422.52,2,0.4,0.625,4,1,39.53,54.97,59.29,HIGH,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION
2827,1,1,1,1,11310.0,1,1.0,1.0,1,0,51.38,51.38,59.28,HIGH,HIGH_CHARGEBACK_CONCENTRATION
388,2,1,2,2,19949.52,1,0.5,1.0,2,1,34.48,42.65,59.28,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2154,2,1,2,2,9578.26,1,0.5,1.0,2,1,34.45,50.97,59.27,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5670,2,1,2,2,14898.15,1,0.5,1.0,2,1,34.46,48.61,59.27,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5029,2,1,2,2,18648.79,1,0.5,1.0,2,1,34.4,44.81,59.26,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4405,1,1,1,1,6075.45,1,1.0,1.0,1,0,51.31,51.31,59.26,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2150,2,1,2,2,9838.49,1,0.5,1.0,2,1,34.32,50.46,59.24,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4614,1,1,1,1,10979.9,1,1.0,1.0,1,0,51.18,51.18,59.24,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4590,1,1,1,1,3280.53,1,1.0,1.0,1,0,51.13,51.13,59.23,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5005,2,1,2,2,13934.45,1,0.5,1.0,2,1,34.18,45.41,59.22,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1193,2,1,2,2,12208.18,1,0.5,1.0,2,1,34.22,47.55,59.22,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4497,2,1,2,2,4834.9,1,0.5,1.0,2,1,34.19,46.19,59.22,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5658,1,1,1,1,8387.23,1,1.0,1.0,1,0,50.95,50.95,59.19,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5079,2,1,2,2,18368.82,1,0.5,1.0,2,1,33.98,55.82,59.18,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1245,2,1,2,2,15432.86,1,0.5,1.0,2,1,34.02,53.5,59.18,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4512,2,1,2,2,18343.11,1,0.5,1.0,2,1,33.98,55.07,59.18,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1048,2,1,2,2,11124.55,1,0.5,1.0,2,1,33.99,50.39,59.18,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4409,2,1,2,2,15503.95,1,0.5,1.0,2,1,33.93,54.11,59.17,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3172,2,1,2,2,13193.95,1,0.5,1.0,2,1,33.96,51.83,59.17,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4586,2,1,2,2,7857.69,1,0.5,1.0,2,1,33.94,48.13,59.17,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1671,2,1,2,2,14002.06,1,0.5,1.0,2,1,33.88,49.8,59.16,HIGH,HIGH_CHARGEBACK_CONCENTRATION
146,35,13,47,47,433265.92,11,0.234,0.1033,7,12,31.02,71.1,59.16,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
94,13,3,15,15,155581.8,3,0.2,0.3846,6,3,27.26,53.57,59.15,HIGH,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
4291,1,1,1,1,4756.47,1,1.0,1.0,1,0,50.73,50.73,59.15,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2895,2,1,2,2,6983.92,1,0.5,1.0,2,1,33.86,46.44,59.15,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1996,1,1,1,1,10245.0,1,1.0,1.0,1,0,50.72,50.72,59.15,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4192,1,1,1,1,10191.82,1,1.0,1.0,1,0,50.68,50.68,59.14,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3061,1,1,1,1,10229.09,1,1.0,1.0,1,0,50.7,50.7,59.14,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5881,1,1,1,1,11211.49,1,1.0,1.0,1,0,50.65,50.65,59.13,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3272,2,1,2,2,17694.58,1,0.5,1.0,2,1,33.77,42.93,59.13,HIGH,HIGH_CHARGEBACK_CONCENTRATION
999,2,1,2,2,14341.72,1,0.5,1.0,2,1,33.7,55.56,59.12,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3947,2,1,2,2,20882.57,1,0.5,1.0,2,1,33.68,41.31,59.12,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4503,2,1,2,2,12507.91,1,0.5,1.0,2,1,33.7,52.86,59.12,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4007,1,1,1,1,9852.67,1,1.0,1.0,1,0,50.48,50.48,59.1,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4874,1,1,1,1,15086.66,1,1.0,1.0,1,0,50.49,50.49,59.1,HIGH,HIGH_CHARGEBACK_CONCENTRATION
1650,2,1,2,2,17727.09,1,0.5,1.0,2,1,33.56,55.43,59.09,HIGH,HIGH_CHARGEBACK_CONCENTRATION
2953,2,1,2,2,17008.21,1,0.5,1.0,2,1,33.55,48.91,59.09,HIGH,HIGH_CHARGEBACK_CONCENTRATION
5295,1,1,1,1,14888.67,1,1.0,1.0,1,0,50.38,50.38,59.08,HIGH,HIGH_CHARGEBACK_CONCENTRATION
4557,2,1,2,2,16074.4,1,0.5,1.0,2,1,33.48,42.11,59.08,HIGH,HIGH_CHARGEBACK_CONCENTRATION
3250,1,1,1,1,9701.65,1,1.0,1.0,1,0,50.38,50.38,59.08,HIGH,HIGH_CHARGEBACK_CONCENTRATION
