user_id,txn_count,total_transaction_value,avg_transaction_value,median_transaction_value,unique_merchants,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failed_txn_rate,pending_txn_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,kyc_status,risk_segment,pan_valid_flag,aadhaar_valid_flag,aadhaar_masked_flag,monthly_income,city,state,kyc_match_flag,kyc_verified_flag,kyc_high_risk_flag,txn_count_percentile,transaction_value_percentile,merchant_diversity_percentile,high_failure_behavior_flag,high_pending_behavior_flag,negative_amount_behavior_flag,high_chargeback_behavior_flag,critical_chargeback_flag,kyc_risk_signal,identity_quality_risk,user_risk_score,risk_band
USR11647,1,3237.69,3237.69,3237.69,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,38581.0,ludhiana,Punjab,1,1,0,0.4454357310661148,0.19963083118917105,0.4454357310661148,0,0,0,0,0,0,0.0,4.84,LOW
USR11648,1,4660.67,4660.67,4660.67,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,21866.0,JPR,Rajasthan,1,1,0,0.4454357310661148,0.246448148562479,0.4454357310661148,0,0,0,0,0,0,0.5,10.19,LOW
USR11651,1,15912.34,15912.34,15912.34,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,15404.0,Ludhiana,Punjab,1,1,0,0.4454357310661148,0.6312227318492001,0.4454357310661148,0,0,0,0,0,0,0.0,8.07,LOW
USR11653,1,5755.66,5755.66,5755.66,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,37947.0,LKO,Uttar Pradesh,1,1,0,0.4454357310661148,0.28224633627922585,0.4454357310661148,0,0,0,0,0,0,0.0,5.46,LOW
USR11655,1,0.1874303,0.1874303,0.1874303,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0346794943505985,0.4454357310661148,0,0,0,0,0,1,1.0,28.6,MEDIUM
USR11666,1,13145.52,13145.52,13145.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5361897303948988,0.4454357310661148,0,0,0,0,0,1,1.0,32.36,MEDIUM
USR11667,1,17617.6,17617.6,17617.6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,35723.0,HYDERABAD,Telangana,1,1,0,0.4454357310661148,0.6923593243092069,0.4454357310661148,0,0,0,0,0,0,0.0,8.53,LOW
USR11668,1,2500.53,2500.53,2500.53,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,21832.0,Hyderabad,Telangana,1,1,0,0.4454357310661148,0.1750195771339076,0.4454357310661148,1,0,0,0,0,0,0.5,29.65,MEDIUM
USR11684,1,7145.72,7145.72,7145.72,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.3302382816869896,0.4454357310661148,1,0,0,0,0,1,1.0,50.82,HIGH
USR11686,1,2811.72,2811.72,2811.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.1855912294440094,0.4454357310661148,0,0,0,0,0,1,1.0,29.73,MEDIUM
USR11694,1,19552.88,19552.88,19552.88,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7621657903568632,0.4454357310661148,1,0,0,0,0,1,1.0,54.06,HIGH
USR11699,2,44585.350000000006,22292.675000000003,22292.675000000003,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9963642465600179,0.94110079427229,0,0,0,0,0,1,1.0,39.53,MEDIUM
USR11703,1,18302.53,18302.53,18302.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7182011410672334,0.4454357310661148,0,0,0,0,0,1,1.0,33.73,MEDIUM
USR11709,2,12984.44,6492.22,6492.22,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.5311556102472312,0.94110079427229,0,0,0,0,0,1,1.0,36.04,MEDIUM
USR11710,1,6867.57,6867.57,6867.57,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.32156840809933995,0.4454357310661148,0,0,0,0,0,1,1.0,30.75,MEDIUM
USR11719,1,-19877.34,-19877.34,-19877.34,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,0.0,0.0,-30459.0,Lucknow,Uttar Pradesh,1,0,0,0.4454357310661148,0.7725137039937353,0.4454357310661148,0,0,1,0,0,1,0.5,39.13,MEDIUM
USR11720,2,15099.162285,7549.5811425,7549.5811425,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.6031435283588769,0.94110079427229,0,0,0,0,0,1,1.0,36.58,MEDIUM
USR11726,1,22162.0,22162.0,22162.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8542342543908714,0.4454357310661148,0,1,0,0,0,1,1.0,44.75,MEDIUM
USR11727,1,17927.25,17927.25,17927.25,1,1,0,0,0,0.0,0.0,0.0,1.0,411.83,0.0,1.0,1.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.704329343326994,0.4454357310661148,0,0,0,1,0,1,1.0,53.62,HIGH
USR11729,1,0.192431,0.192431,0.192431,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.03641346906812842,0.4454357310661148,0,0,0,0,0,1,1.0,28.61,MEDIUM
USR11730,1,4048.79,4048.79,4048.79,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2255285826155051,0.4454357310661148,0,0,0,0,0,1,1.0,30.03,MEDIUM
USR11739,2,3813.62,1906.81,1906.81,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.21876048775030765,0.94110079427229,1,0,0,0,0,1,1.0,43.7,MEDIUM
USR11741,1,15055.22,15055.22,15055.22,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,8620.0,mumbai,Maharashtra,1,0,0,0.4454357310661148,0.601689226982884,0.4454357310661148,0,0,0,0,0,1,0.0,22.85,LOW
USR11757,1,5676.7,5676.7,5676.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.27984114554200695,0.4454357310661148,0,0,0,0,0,1,1.0,30.44,MEDIUM
USR11762,2,23617.5,11808.75,11808.75,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,0.0,0.0,21524.0,Jalandar,Punjab,1,1,0,0.94110079427229,0.9064212999216915,0.94110079427229,0,0,0,0,0,0,0.5,18.86,LOW
USR11766,1,12887.23,12887.23,12887.23,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,44336.0,Calcutta,West Bengal,1,1,0,0.4454357310661148,0.5278554648170937,0.4454357310661148,0,0,0,0,0,0,0.0,7.3,LOW
USR11775,1,9461.13,9461.13,9461.13,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.40698064660476563,0.4454357310661148,0,0,0,0,0,1,1.0,31.39,MEDIUM
USR11776,1,14958.58,14958.58,14958.58,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,0.0,1.0,0.0,63939.0,New Delhi,Delhi,1,1,0,0.4454357310661148,0.5986128202259761,0.4454357310661148,0,0,0,0,0,0,0.5,12.83,LOW
USR11783,1,16348.2,16348.2,16348.2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,23818.0,chennai,Tamil Nadu,1,1,0,0.4454357310661148,0.6453182682626692,0.4454357310661148,0,0,0,0,0,0,0.0,8.18,LOW
USR11785,1,23058.0,23058.0,23058.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8858932766528694,0.4454357310661148,0,0,0,0,0,1,1.0,34.98,MEDIUM
USR11787,1,0.74114,0.74114,0.74114,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.08037811835775814,0.4454357310661148,0,0,0,0,0,1,1.0,28.94,MEDIUM
USR11801,1,23761.55,23761.55,23761.55,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9121825707573554,0.4454357310661148,0,0,0,0,0,1,1.0,35.18,MEDIUM
USR11803,1,23695.01,23695.01,23695.01,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9102248573665959,0.4454357310661148,1,0,0,0,0,1,1.0,55.17,HIGH
USR11804,1,161.12,161.12,161.12,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.0947533281127643,0.4454357310661148,0,0,0,0,0,1,1.0,29.05,MEDIUM
USR11807,1,10849.0,10849.0,10849.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.45625908938359994,0.4454357310661148,0,0,0,0,0,1,1.0,31.76,MEDIUM
USR11823,1,19085.07,19085.07,19085.07,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.746448148562479,0.4454357310661148,0,0,0,0,0,1,1.0,33.94,MEDIUM
USR11825,1,24747.41,24747.41,24747.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9471976731177985,0.4454357310661148,0,0,0,0,0,1,1.0,35.44,MEDIUM
USR11827,1,10848.76,10848.76,10848.76,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,27076.0,DELHI,Delhi,1,1,0,0.4454357310661148,0.4561472200469851,0.4454357310661148,1,0,0,0,0,0,0.0,26.76,MEDIUM
USR11828,1,0.650503,0.650503,0.650503,1,1,0,0,0,0.0,0.0,0.0,1.0,1915.56,0.0,0.0,1.0,VERIFIED,HIGH,1.0,0.0,0.0,13169.0,amritsar,Punjab,1,1,1,0.4454357310661148,0.07668643024946863,0.4454357310661148,0,0,0,1,0,1,0.5,43.92,MEDIUM
USR11830,1,9610.16,9610.16,9610.16,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,UNKNOWN,1.0,1.0,0.0,17110.0,mumbai,Maharashtra,1,1,0,0.4454357310661148,0.41201476675243315,0.4454357310661148,0,0,0,0,0,0,0.0,6.43,LOW
USR11833,2,9973.75,4986.875,4986.875,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,HIGH,1.0,0.0,0.0,19170.0,Chennai,Tamil Nadu,1,1,1,0.94110079427229,0.4253831524779058,0.94110079427229,0,0,0,0,0,1,0.5,30.25,MEDIUM
USR11836,1,21843.21,21843.21,21843.21,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8424320393780065,0.4454357310661148,0,0,0,0,0,1,1.0,34.66,MEDIUM
USR11850,1,17989.73,17989.73,17989.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.70701420740575,0.4454357310661148,0,0,0,0,0,1,1.0,33.64,MEDIUM
USR11855,1,15409.0,15409.0,15409.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.614162658015438,0.4454357310661148,0,0,0,0,0,1,1.0,32.95,MEDIUM
USR11856,1,0.1859912,0.1859912,0.1859912,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.034343886340754,0.4454357310661148,0,0,0,0,0,1,1.0,28.6,MEDIUM
USR11857,1,4907.61,4907.61,4907.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.2552858261550509,0.4454357310661148,0,0,0,0,0,1,1.0,30.26,MEDIUM
USR11862,3,40497.72,13499.24,13040.93,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.9953294551963306,0.9921132117686542,0.9953294551963306,0,0,0,0,0,1,1.0,39.91,MEDIUM
USR11865,1,12464.21,12464.21,12464.21,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,Lucknow,Uttar Pradesh,1,1,0,0.4454357310661148,0.5116344110079427,0.4454357310661148,0,0,0,0,0,0,0.5,12.18,LOW
USR11877,1,759.04,759.04,759.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,35008.0,Madras,Tamil Nadu,1,1,0,0.4454357310661148,0.11488980870343439,0.4454357310661148,0,0,0,0,0,0,0.5,9.2,LOW
USR11880,1,3995.71,3995.71,3995.71,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,-65449.0,LKO,Uttar Pradesh,1,1,0,0.4454357310661148,0.22373867322966776,0.4454357310661148,0,0,0,0,0,0,0.0,5.02,LOW
USR11881,1,10956.46,10956.46,10956.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.46023045083342656,0.4454357310661148,0,0,0,0,0,1,1.0,31.79,MEDIUM
USR11885,1,13313.37,13313.37,13313.37,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5413357198791812,0.4454357310661148,0,0,0,0,0,1,1.0,32.4,MEDIUM
USR11889,1,24256.17,24256.17,24256.17,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REJECTED,LOW,1.0,1.0,0.0,,amritsar,Punjab,1,0,0,0.4454357310661148,0.929578252600962,0.4454357310661148,0,0,0,0,0,1,0.0,25.31,MEDIUM
USR11906,1,4124.72,4124.72,4124.72,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.22810157735764627,0.4454357310661148,0,0,0,0,0,1,1.0,30.05,MEDIUM
USR11909,1,14727.7,14727.7,14727.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5893835999552522,0.4454357310661148,0,0,0,0,0,1,1.0,32.76,MEDIUM
USR11921,1,9585.28,9585.28,9585.28,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,20796.0,delhi,Delhi,1,1,0,0.4454357310661148,0.41128761606443676,0.4454357310661148,0,0,0,0,0,0,0.0,6.43,LOW
USR11925,1,17591.17,17591.17,17591.17,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.6917440429578252,0.4454357310661148,0,0,0,0,0,1,1.0,33.53,MEDIUM
USR11927,1,20714.97,20714.97,20714.97,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,,Poona,Maharashtra,1,1,0,0.4454357310661148,0.8026065555431257,0.4454357310661148,0,0,0,0,0,0,0.0,9.36,LOW
USR11930,2,20301.1,10150.55,10150.55,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.7877838684416602,0.94110079427229,0,1,0,0,0,1,1.0,42.97,MEDIUM
USR11936,1,8148.41,8148.41,8148.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,0.0,1.0,0.0,56907.0,Chennai,Tamil Nadu,1,0,0,0.4454357310661148,0.36172949994406534,0.4454357310661148,0,0,0,0,0,1,0.5,26.05,MEDIUM
USR11937,1,20277.29,20277.29,20277.29,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7869448484170489,0.4454357310661148,0,0,0,0,0,1,1.0,34.24,MEDIUM
USR11943,1,13746.0,13746.0,13746.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,10157.0,Mumbay,Maharashtra,1,1,0,0.4454357310661148,0.5566618189954133,0.4454357310661148,0,0,0,0,0,0,0.0,7.52,LOW
USR11944,1,-6750.86,-6750.86,-6750.86,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,42329.0,Delhi,Delhi,1,1,0,0.4454357310661148,0.31681396129320955,0.4454357310661148,0,0,1,0,0,0,0.0,15.72,LOW
USR11951,1,2922.45,2922.45,2922.45,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.18967446023045084,0.4454357310661148,0,0,0,0,0,1,1.0,29.76,MEDIUM
USR11953,1,784.0,784.0,784.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,MEDIUM,1.0,1.0,0.0,0.34361,mumbai,Maharashtra,1,1,0,0.4454357310661148,0.11578476339635306,0.4454357310661148,0,0,0,0,0,0,0.0,4.21,LOW
USR11954,1,150.73,150.73,150.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.09430585076630496,0.4454357310661148,0,0,0,0,0,1,1.0,29.05,MEDIUM
USR11956,1,22281.82,22281.82,22281.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8591565052019241,0.4454357310661148,0,0,0,0,0,1,1.0,34.78,MEDIUM
USR11957,1,9044.89,9044.89,9044.89,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.39344445687437074,0.4454357310661148,0,0,0,0,0,1,1.0,31.29,MEDIUM
USR11958,1,15793.0,15793.0,15793.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,27208.0,Hyderabad,Telangana,1,1,0,0.4454357310661148,0.6275310437409106,0.4454357310661148,0,0,0,0,0,0,0.0,8.05,LOW
USR11959,1,19750.0,19750.0,19750.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7684584405414476,0.4454357310661148,0,0,0,0,0,1,1.0,34.1,MEDIUM
USR11967,1,24917.12,24917.12,24917.12,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9534064212999217,0.4454357310661148,0,0,0,0,0,1,1.0,35.49,MEDIUM
USR11971,2,25441.59,12720.795,12720.795,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.9579371294328225,0.94110079427229,0,0,0,0,0,1,1.0,39.24,MEDIUM
USR11996,1,6893.41,6893.41,6893.41,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.32251929746056607,0.4454357310661148,0,0,0,0,0,1,1.0,30.76,MEDIUM
USR12018,1,3277.06,3277.06,3277.06,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,0.0,0.0,,Hyd,Telangana,1,1,0,0.4454357310661148,0.2014207405750084,0.4454357310661148,0,0,0,0,0,0,0.5,9.85,LOW
USR12021,1,13312.0,13312.0,13312.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5411399485401052,0.4454357310661148,0,0,0,0,0,1,1.0,32.4,MEDIUM
USR12026,1,14097.79,14097.79,14097.79,1,0,0,1,0,0.0,1.0,0.0,1.0,2583.29,0.0,0.0,1.0,VERIFIED,LOW,1.0,1.0,0.0,0.40664,Kolkata,West Bengal,1,1,0,0.4454357310661148,0.5684080993399709,0.4454357310661148,0,1,0,1,0,0,0.0,37.6,MEDIUM
USR12027,1,5149.0,5149.0,5149.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.26306074504978183,0.4454357310661148,0,0,0,0,0,1,1.0,30.31,MEDIUM
USR12038,1,12490.12,12490.12,12490.12,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.5124174963642466,0.4454357310661148,1,0,0,0,0,1,1.0,52.18,HIGH
USR12040,1,16184.08,16184.08,16184.08,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERIFIED,LOW,1.0,1.0,0.0,18229.0,ludhiana,Punjab,1,1,0,0.4454357310661148,0.6401163441100794,0.4454357310661148,0,0,0,0,0,0,0.0,8.14,LOW
USR12043,1,21455.84,21455.84,21455.84,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8284483723011522,0.4454357310661148,1,0,0,0,0,1,1.0,54.55,HIGH
USR12048,1,18621.32,18621.32,18621.32,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7286609240407205,0.4454357310661148,0,0,0,0,0,1,1.0,33.81,MEDIUM
USR12054,1,11349.01,11349.01,11349.01,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4738225752321289,0.4454357310661148,0,0,0,0,0,1,1.0,31.89,MEDIUM
USR12067,1,22883.1,22883.1,22883.1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.8802998098221277,0.4454357310661148,0,0,0,0,0,1,1.0,34.94,MEDIUM
USR12070,1,23916.94,23916.94,23916.94,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9177201029197897,0.4454357310661148,0,0,0,0,0,1,1.0,35.22,MEDIUM
USR12073,1,23789.19,23789.19,23789.19,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.9132453294551963,0.4454357310661148,0,0,0,0,0,1,1.0,35.19,MEDIUM
USR12077,1,0.130876,0.130876,0.130876,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.013424320393780064,0.4454357310661148,0,0,0,0,0,1,1.0,28.44,MEDIUM
USR12087,1,-11364.89,-11364.89,-11364.89,1,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4744937912518179,0.4454357310661148,0,1,1,0,0,1,1.0,51.9,HIGH
USR12088,1,11088.57,11088.57,11088.57,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.4652645709810941,0.4454357310661148,0,0,0,0,0,1,1.0,31.83,MEDIUM
USR12090,1,20169.8,20169.8,20169.8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.4454357310661148,0.7829175522989149,0.4454357310661148,0,0,0,0,0,1,1.0,34.21,MEDIUM
USR12091,1,23936.63,23936.63,23936.63,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN_PROGRESS,HIGH,1.0,1.0,0.0,26731.0,Chennai,Tamil Nadu,1,0,1,0.4454357310661148,0.9182235149345565,0.4454357310661148,0,0,0,0,0,1,0.0,25.23,MEDIUM
USR12097,1,1118.23,1118.23,1118.23,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PENDING,LOW,1.0,0.0,0.0,54639.0,Jaipur,Rajasthan,1,0,0,0.4454357310661148,0.12764291307752546,0.4454357310661148,0,0,0,0,0,1,0.5,24.3,LOW
USR12101,2,34920.16,17460.08,17460.08,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,0.94110079427229,0.982828056829623,0.94110079427229,0,0,0,0,0,1,1.0,39.43,MEDIUM
